device_id,timestamp,heartbeat
watch1,1764917748721,71.0
watch1,1764917760584,69.0
watch1,1764917766061,71.0
watch1,1764917766105,71.0
watch1,1764917766998,72.0
watch1,1764917769016,73.0
watch1,1764917769032,73.0
watch1,1764917769031,73.0
watch1,1764917772029,74.0
watch1,1764917773043,73.0
watch1,1764917773050,73.0
watch1,1764917776058,72.0
watch1,1764917776069,72.0
watch1,1764917778066,71.0
watch1,1764917781069,70.0
watch1,1764917784085,69.0
watch1,1764917788101,68.0
watch1,1764917788104,68.0
watch1,1764917792113,67.0
watch1,1764917793128,66.0
watch1,1764917793150,66.0
watch1,1764917795144,67.0
watch1,1764917824563,68.0
watch1,1764917824576,68.0
watch1,1764917825556,67.0
watch1,1764917825559,67.0
watch1,1764917827556,68.0
watch1,1764917830573,70.0
watch1,1764917830577,70.0
watch1,1764917831603,71.0
watch1,1764918153789,70.0
watch1,1764918153800,75.0
watch1,1764918167915,87.0
watch1,1764918167926,86.0
watch1,1764918167926,86.0
watch1,1764918167947,84.0
watch1,1764918167972,84.0
watch1,1764918168015,84.0
watch1,1764918168042,80.0
watch1,1764918180649,72.0
watch1,1764918180658,72.0
watch1,1764918180658,72.0
watch1,1764918186244,69.0
watch1,1764918186247,69.0
watch1,1764918186255,69.0
watch1,1764918188241,68.0
watch1,1764918189225,69.0
watch1,1764918196210,70.0
watch1,1764918197212,71.0
watch1,1764918198222,73.0
watch1,1764918199263,72.0
watch1,1764918220585,74.0
watch1,1764918220593,74.0
watch1,1764918220593,74.0
watch1,1764918221513,73.0
watch1,1764918225157,72.0
watch1,1764918225186,72.0
watch1,1764918227094,73.0
watch1,1764918228797,72.0
watch1,1764918231106,71.0
watch1,1764918237825,72.0
watch1,1764918247866,73.0
watch1,1764918250852,74.0
watch1,1764918251872,76.0
watch1,1764918260399,78.0
watch1,1764918261886,81.0
watch1,1764918270255,85.0
watch1,1764918270268,88.0
watch1,1764918270264,87.0
watch1,1764918273077,88.0
watch1,1764918273168,101.0
watch1,1764918273235,101.0
watch1,1764918273507,99.0
watch1,1764918300574,90.0
watch1,1764918300618,94.0
watch1,1764918300618,94.0
watch1,1764918300654,90.0
watch1,1764918300654,90.0
watch1,1764918300683,90.0
watch1,1764918300724,87.0
watch1,1764918311970,90.0
watch1,1764918313527,91.0
watch1,1764918314536,92.0
watch1,1764918315528,93.0
watch1,1764918316843,91.0
watch1,1764918369474,88.0
watch1,1764918369505,88.0
watch1,1764918369588,87.0
watch1,1764918369585,86.0
watch1,1764918369597,86.0
watch1,1764918369662,87.0
watch1,1764918369717,85.0
watch1,1764918369735,83.0
watch1,1764918370472,82.0
watch1,1764918371745,83.0
watch1,1764918373474,84.0
watch1,1764918419773,79.0
watch1,1764918420764,78.0
watch1,1764923395557,82.0
watch1,1764923396469,83.0
watch1,1764923397476,84.0
watch1,1764923401511,83.0
watch1,1764923405559,82.0
watch1,1764923410553,81.0
watch1,1764923412609,80.0
watch1,1764923413596,79.0
watch1,1764923416758,78.0
watch1,1764923420754,77.0
watch1,1764923422745,76.0
watch1,1764923424788,75.0
watch1,1764923441879,76.0
watch1,1764923444912,77.0
watch1,1764923445904,78.0
watch1,1764923446951,79.0
watch1,1764923448969,80.0
watch1,1764923451988,81.0
watch1,1764923455028,82.0
watch1,1764923456034,83.0
watch1,1764923457055,84.0
watch1,1764923461093,85.0
watch1,1764923462139,84.0
watch1,1764923466125,83.0
watch1,1764923468138,82.0
watch1,1764923471157,81.0
watch1,1764923474173,80.0
watch1,1764923476222,79.0
watch1,1764923483246,80.0
watch1,1764923487281,78.0
watch1,1764923493297,79.0
watch1,1764923498341,78.0
watch1,1764923499356,77.0
watch1,1764923502371,76.0
watch1,1764923504381,75.0
watch1,1764923507392,74.0
watch1,1764923509418,73.0
watch1,1764923520488,74.0
watch1,1764923521524,73.0
watch1,1764923526584,74.0
watch1,1764923528575,73.0
watch1,1764923531591,74.0
watch1,1764923532622,75.0
watch1,1764923535631,76.0
watch1,1764923537677,77.0
watch1,1764923539684,78.0
watch1,1764923541719,79.0
watch1,1764923544727,80.0
watch1,1764923545761,81.0
watch1,1764923546789,84.0
watch1,1764923547776,85.0
watch1,1764923549816,87.0
watch1,1764923550844,88.0
watch1,1764923552842,89.0
watch1,1764923555310,88.0
watch1,1764923562366,86.0
watch1,1764923567401,87.0
watch1,1764923568425,88.0
watch1,1764923573448,87.0
watch1,1764923579659,85.0
watch1,1764923580670,84.0
watch1,1764923581643,83.0
watch1,1764923582644,81.0
watch1,1764923583676,79.0
watch1,1764923585803,77.0
watch1,1764923585843,77.0
watch1,1764923587814,75.0
watch1,1764923592839,76.0
watch1,1764923592844,76.0
watch1,1764923596882,75.0
watch1,1764923596886,75.0
watch1,1764923598866,74.0
watch1,1764923605917,73.0
watch1,1764923605934,73.0
watch1,1764923606936,74.0
watch1,1764923607969,73.0
watch1,1764923607984,73.0
watch1,1764923612979,74.0
watch1,1764923612989,74.0
watch1,1764923617024,76.0
watch1,1764923618035,77.0
watch1,1764923618054,77.0
watch1,1764923622086,78.0
watch1,1764923622097,78.0
watch1,1764923623101,80.0
watch1,1764923625150,81.0
watch1,1764923625156,81.0
watch1,1764923626174,82.0
watch1,1764923627186,81.0
watch1,1764923630180,80.0
watch1,1764923630191,80.0
watch1,1764923635201,79.0
watch1,1764923646262,80.0
watch1,1764923646280,80.0
watch1,1764923651261,79.0
watch1,1764923654285,78.0
watch1,1764923662314,79.0
watch1,1764923662325,79.0
watch1,1764923663947,80.0
watch1,1764923665321,79.0
watch1,1764923670400,80.0
watch1,1764923670539,80.0
watch1,1764923672973,81.0
watch1,1764923679432,82.0
watch1,1764923681033,83.0
watch1,1764923684435,84.0
watch1,1764923686066,83.0
watch1,1764923687078,84.0
watch1,1764923692092,83.0
watch1,1764923696123,82.0
watch1,1764923697127,81.0
watch1,1764923702504,82.0
watch1,1764923703555,83.0
watch1,1764923712580,84.0
watch1,1764923715223,83.0
watch1,1764923717639,82.0
watch1,1764923719237,81.0
watch1,1764923733453,80.0
watch1,1764923738506,79.0
watch1,1764923739464,80.0
watch1,1764923745868,81.0
watch1,1764923746881,82.0
watch1,1764923748482,83.0
watch1,1764923749508,84.0
watch1,1764923757540,83.0
watch1,1764923758574,81.0
watch1,1764923759919,79.0
watch1,1764923761572,78.0
watch1,1764923762607,76.0
watch1,1764923764926,75.0
watch1,1764923764935,75.0
watch1,1764923766621,74.0
watch1,1764923767652,73.0
watch1,1764923773974,74.0
watch1,1764923773974,74.0
watch1,1764923783030,73.0
watch1,1764923786727,74.0
watch1,1764923791751,73.0
watch1,1764923795818,74.0
watch1,1764923798083,75.0
watch1,1764923798083,75.0
watch1,1764923800802,76.0
watch1,1764923804830,77.0
watch1,1764923809867,78.0
watch1,1764923817438,77.0
watch1,1764923822277,76.0
watch1,1764923826312,77.0
watch1,1764923827445,79.0
watch1,1764923829312,80.0
watch1,1764923830355,81.0
watch1,1764923831359,82.0
watch1,1764923833360,83.0
watch1,1764923836371,82.0
watch1,1764923839333,81.0
watch1,1764923840347,80.0
watch1,1764923843360,81.0
watch1,1764923844375,82.0
watch1,1764923845384,83.0
watch1,1764923848395,82.0
watch1,1764923852412,83.0
watch1,1764923852412,83.0
watch1,1764923853435,84.0
watch1,1764923854432,86.0
watch1,1764923854445,86.0
watch1,1764923855448,89.0
watch1,1764923857467,92.0
watch1,1764923857475,92.0
watch1,1764923858499,95.0
watch1,1764923858502,95.0
watch1,1764923859506,96.0
watch1,1764923859536,96.0
watch1,1764923859539,96.0
watch1,1764923862540,94.0
watch1,1764923862554,94.0
watch1,1764923863559,92.0
watch1,1764923863579,92.0
watch1,1764923864591,91.0
watch1,1764923865597,90.0
watch1,1764923867622,88.0
watch1,1764923867635,88.0
watch1,1764923867625,88.0
watch1,1764923868656,87.0
watch1,1764923868662,87.0
watch1,1764923869672,85.0
watch1,1764923869687,85.0
watch1,1764923871727,84.0
watch1,1764923871743,84.0
watch1,1764923872737,81.0
watch1,1764923873749,79.0
watch1,1764923873756,79.0
watch1,1764923876784,78.0
watch1,1764923876800,78.0
watch1,1764923877807,77.0
watch1,1764923878832,76.0
watch1,1764923879841,75.0
watch1,1764923879859,75.0
watch1,1764923881862,74.0
watch1,1764923882898,73.0
watch1,1764923882899,73.0
watch1,1764923884930,72.0
watch1,1764923887908,73.0
watch1,1764923887923,73.0
watch1,1764923888936,72.0
watch1,1764923888950,72.0
watch1,1764923890980,73.0
watch1,1764923890988,73.0
watch1,1764923891973,72.0
watch1,1764923901030,71.0
watch1,1764923901031,71.0
watch1,1764923901027,71.0
watch1,1764923916076,72.0
watch1,1764923917069,73.0
watch1,1764923917093,73.0
watch1,1764923917093,73.0
watch1,1764923921079,72.0
watch1,1764923931095,71.0
watch1,1764923935575,72.0
watch1,1764923935820,72.0
watch1,1764923935839,72.0
watch1,1764923937620,73.0
watch1,1764923937636,73.0
watch1,1764923937641,73.0
watch1,1764923938657,74.0
watch1,1764923938672,74.0
watch1,1764923940612,75.0
watch1,1764923940639,75.0
watch1,1764923940655,75.0
watch1,1764923942637,76.0
watch1,1764923942644,76.0
watch1,1764923946665,75.0
watch1,1764923946686,75.0
watch1,1764923950684,74.0
watch1,1764923960713,73.0
watch1,1764923963717,74.0
watch1,1764923968734,75.0
watch1,1764923968749,75.0
watch1,1764923970755,76.0
watch1,1764923970772,76.0
watch1,1764923970790,76.0
watch1,1764923971774,77.0
watch1,1764923975818,76.0
watch1,1764923975827,76.0
watch1,1764923993862,75.0
watch1,1764923994888,74.0
watch1,1764923994898,74.0
