timestamp,device_id,heartbeat,baseline,diff,abs_diff,game_phase,current_turn,control_mode,random_extreme,target_watch,is_target,rpm,direction,source_timestamp,collapse
1785318253356,watch3,68,69,-1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318252693,
1785318253356,watch4,67,68,-1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318253179,
1785318253600,watch1,67,70,-3,3,playing,watch1,attack_challenge,,watch1,True,10,a,1785318251714,
1785318253600,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318253381,
1785318253600,watch3,68,69,-1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318252693,
1785318253600,watch4,67,68,-1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318253179,
1785318254515,watch1,67,70,-3,3,playing,watch1,attack_challenge,,watch1,True,10,a,1785318253910,
1785318254515,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318253381,
1785318254515,watch3,69,69,0,0,playing,watch1,attack_challenge,,watch1,False,10,a,1785318253574,
1785318254515,watch4,67,68,-1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318253179,
1785318254908,watch1,69,70,-1,1,playing,watch1,attack_challenge,,watch1,True,10,a,1785318254602,
1785318254908,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318253381,
1785318254908,watch3,69,69,0,0,playing,watch1,attack_challenge,,watch1,False,10,a,1785318253574,
1785318254908,watch4,67,68,-1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318253179,
1785318255783,watch1,69,70,-1,1,playing,watch1,attack_challenge,,watch1,True,10,a,1785318254602,
1785318255783,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318255083,
1785318255783,watch3,69,69,0,0,playing,watch1,attack_challenge,,watch1,False,10,a,1785318255083,
1785318255783,watch4,67,68,-1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318255083,
1785318256050,watch1,69,70,-1,1,playing,watch1,attack_challenge,,watch1,True,10,a,1785318254602,
1785318256050,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318255083,
1785318256050,watch3,69,69,0,0,playing,watch1,attack_challenge,,watch1,False,10,a,1785318255083,
1785318256050,watch4,67,68,-1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318255083,
1785318257860,watch1,69,70,-1,1,playing,watch1,attack_challenge,,watch1,True,10,a,1785318256662,
1785318257860,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318256662,
1785318257860,watch3,70,69,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318256551,
1785318257860,watch4,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318257528,
1785318257933,watch1,69,70,-1,1,playing,watch1,attack_challenge,,watch1,True,10,a,1785318256662,
1785318257933,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318256662,
1785318257933,watch3,70,69,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318256551,
1785318257933,watch4,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318257528,
1785318259536,watch1,69,70,-1,1,playing,watch1,attack_challenge,,watch1,True,10,a,1785318258645,
1785318259536,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318258645,
1785318259536,watch3,70,69,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318256551,
1785318259536,watch4,70,68,2,2,playing,watch1,attack_challenge,,watch1,False,10,a,1785318259354,
1785318259603,watch1,69,70,-1,1,playing,watch1,attack_challenge,,watch1,True,10,a,1785318258645,
1785318259603,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318258645,
1785318259603,watch3,70,69,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318256551,
1785318259603,watch4,70,68,2,2,playing,watch1,attack_challenge,,watch1,False,10,a,1785318259354,
1785318260888,watch1,70,70,0,0,playing,watch1,attack_challenge,,watch1,True,10,c,1785318260353,
1785318260888,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,c,1785318260353,
1785318260888,watch3,70,69,1,1,playing,watch1,attack_challenge,,watch1,False,10,c,1785318260353,
1785318260888,watch4,70,68,2,2,playing,watch1,attack_challenge,,watch1,False,10,c,1785318259354,
1785318260990,watch1,70,70,0,0,playing,watch1,attack_challenge,,watch1,True,10,c,1785318260353,
1785318260990,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,c,1785318260353,
1785318260990,watch3,70,69,1,1,playing,watch1,attack_challenge,,watch1,False,10,c,1785318260353,
1785318260990,watch4,70,68,2,2,playing,watch1,attack_challenge,,watch1,False,10,c,1785318259354,
1785318262377,watch1,70,70,0,0,playing,watch1,attack_challenge,,watch1,True,10,c,1785318261740,
1785318262377,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,c,1785318261740,
1785318262377,watch3,70,69,1,1,playing,watch1,attack_challenge,,watch1,False,10,c,1785318261740,
1785318262377,watch4,70,68,2,2,playing,watch1,attack_challenge,,watch1,False,10,c,1785318261740,
1785318262450,watch1,70,70,0,0,playing,watch1,attack_challenge,,watch1,True,10,c,1785318261740,
1785318262450,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,c,1785318261740,
1785318262450,watch3,70,69,1,1,playing,watch1,attack_challenge,,watch1,False,10,c,1785318261740,
1785318262450,watch4,70,68,2,2,playing,watch1,attack_challenge,,watch1,False,10,c,1785318261740,
1785318263935,watch1,70,70,0,0,playing,watch1,attack_challenge,,watch1,True,10,c,1785318263307,
1785318263935,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,c,1785318263307,
1785318263935,watch3,70,69,1,1,playing,watch1,attack_challenge,,watch1,False,10,c,1785318263307,
1785318263935,watch4,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,c,1785318263217,
1785318266043,watch1,69,70,-1,1,playing,watch1,attack_challenge,,watch1,True,10,a,1785318264686,
1785318266043,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318264799,
1785318266043,watch3,70,69,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318264799,
1785318266043,watch4,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318264799,
1785318267715,watch1,69,70,-1,1,playing,watch1,attack_challenge,,watch1,True,10,a,1785318266925,
1785318267715,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318266925,
1785318267715,watch3,70,69,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318266925,
1785318267715,watch4,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318266925,
1785318267756,watch1,69,70,-1,1,playing,watch1,attack_challenge,,watch1,True,10,a,1785318266925,
1785318267756,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318266925,
1785318267756,watch3,70,69,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318266925,
1785318267756,watch4,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318266925,
1785318269257,watch1,69,70,-1,1,playing,watch1,attack_challenge,,watch1,True,10,a,1785318268555,
1785318269257,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318268555,
1785318269257,watch3,70,69,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318268555,
1785318269257,watch4,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318268555,
1785318271021,watch1,69,70,-1,1,playing,watch1,attack_challenge,,watch1,True,10,a,1785318270141,
1785318271021,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318270141,
1785318271021,watch3,69,69,0,0,playing,watch1,attack_challenge,,watch1,False,10,a,1785318270727,
1785318271021,watch4,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318270141,
1785318272354,watch1,69,70,-1,1,playing,watch1,attack_challenge,,watch1,True,10,a,1785318271713,
1785318272354,watch2,69,68,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318271713,
1785318272354,watch3,70,69,1,1,playing,watch1,attack_challenge,,watch1,False,10,a,1785318271557,
1785318272354,watch4,70,68,2,2,playing,watch1,attack_challenge,,watch1,False,10,a,1785318272234,
1785318273828,watch1,70,70,0,0,playing,watch1,attack_challenge,,watch1,True,10,c,1785318272734,
1785318273828,watch2,71,68,3,3,playing,watch1,attack_challenge,,watch1,False,10,c,1785318273415,
1785318273828,watch3,71,69,2,2,playing,watch1,attack_challenge,,watch1,False,10,c,1785318273590,
1785318273828,watch4,70,68,2,2,playing,watch1,attack_challenge,,watch1,False,10,c,1785318272234,
1785318273950,watch1,70,70,0,0,playing,watch1,attack_challenge,,watch1,True,10,c,1785318272734,
1785318273950,watch2,71,68,3,3,playing,watch1,attack_challenge,,watch1,False,10,c,1785318273415,
1785318273950,watch3,71,69,2,2,playing,watch1,attack_challenge,,watch1,False,10,c,1785318273590,
1785318273950,watch4,70,68,2,2,playing,watch1,attack_challenge,,watch1,False,10,c,1785318272234,
1785318275193,watch1,72,70,2,2,playing,watch1,attack_challenge,,watch1,True,10,c,1785318274841,
1785318275193,watch2,72,68,4,4,playing,watch1,attack_challenge,,watch1,False,10,c,1785318274563,
1785318275193,watch3,73,69,4,4,playing,watch1,attack_challenge,,watch1,False,10,c,1785318274678,
1785318275193,watch4,73,68,5,5,playing,watch1,attack_challenge,,watch1,False,10,c,1785318274269,
1785318275276,watch1,72,70,2,2,playing,watch1,attack_challenge,,watch1,True,10,c,1785318274841,
1785318275276,watch2,72,68,4,4,playing,watch1,attack_challenge,,watch1,False,10,c,1785318274563,
1785318275276,watch3,73,69,4,4,playing,watch1,attack_challenge,,watch1,False,10,c,1785318274678,
1785318275276,watch4,73,68,5,5,playing,watch1,attack_challenge,,watch1,False,10,c,1785318274269,
1785318276587,watch1,76,70,6,6,playing,watch1,attack_challenge,,watch1,True,20,c,1785318275749,
1785318276587,watch2,74,68,6,6,playing,watch1,attack_challenge,,watch1,False,20,c,1785318276448,
1785318276587,watch3,73,69,4,4,playing,watch1,attack_challenge,,watch1,False,20,c,1785318274678,
1785318276587,watch4,76,68,8,8,playing,watch1,attack_challenge,,watch1,False,20,c,1785318276254,
1785318284147,watch1,79,70,9,9,playing,watch1,attack_challenge,,watch1,True,30,c,1785318283111,
1785318284147,watch2,75,68,7,7,playing,watch1,attack_challenge,,watch1,False,30,c,1785318279445,
1785318284147,watch3,80,69,11,11,playing,watch1,attack_challenge,,watch1,False,30,c,1785318283682,
1785318284147,watch4,76,68,8,8,playing,watch1,attack_challenge,,watch1,False,30,c,1785318276254,
1785318285314,watch1,84,70,14,14,playing,watch1,attack_challenge,,watch1,True,30,c,1785318284111,
1785318285314,watch2,82,68,14,14,playing,watch1,attack_challenge,,watch1,False,30,c,1785318284492,
1785318285314,watch3,84,69,15,15,playing,watch1,attack_challenge,,watch1,False,30,c,1785318284650,
1785318285314,watch4,84,68,16,16,playing,watch1,attack_challenge,,watch1,False,30,c,1785318284328,
1785318285413,watch1,84,70,14,14,playing,watch1,attack_challenge,,watch1,True,30,c,1785318284111,
1785318285413,watch2,82,68,14,14,playing,watch1,attack_challenge,,watch1,False,30,c,1785318284492,
1785318285413,watch3,84,69,15,15,playing,watch1,attack_challenge,,watch1,False,30,c,1785318284650,
1785318285413,watch4,84,68,16,16,playing,watch1,attack_challenge,,watch1,False,30,c,1785318284328,
1785318286726,watch1,84,70,14,14,playing,watch1,attack_challenge,,watch1,True,30,c,1785318285650,
1785318286726,watch2,85,68,17,17,playing,watch1,attack_challenge,,watch1,False,30,c,1785318286501,
1785318286726,watch3,84,69,15,15,playing,watch1,attack_challenge,,watch1,False,30,c,1785318285650,
1785318286726,watch4,88,68,20,20,playing,watch1,attack_challenge,,watch1,False,30,c,1785318286306,
1785318286839,watch1,84,70,14,14,playing,watch1,attack_challenge,,watch1,True,30,c,1785318285650,
1785318286839,watch2,85,68,17,17,playing,watch1,attack_challenge,,watch1,False,30,c,1785318286501,
1785318286839,watch3,84,69,15,15,playing,watch1,attack_challenge,,watch1,False,30,c,1785318285650,
1785318286839,watch4,88,68,20,20,playing,watch1,attack_challenge,,watch1,False,30,c,1785318286306,
1785318288163,watch1,97,70,27,27,playing,watch1,attack_challenge,,watch1,True,40,c,1785318287822,
1785318288163,watch2,85,68,17,17,playing,watch1,attack_challenge,,watch1,False,40,c,1785318286501,
1785318288163,watch3,84,69,15,15,playing,watch1,attack_challenge,,watch1,False,40,c,1785318287155,
1785318288163,watch4,94,68,26,26,playing,watch1,attack_challenge,,watch1,False,40,c,1785318287381,
1785318289189,watch1,97,70,27,27,playing,watch1,attack_challenge,,watch1,True,40,c,1785318287822,
1785318289189,watch2,85,68,17,17,playing,watch1,attack_challenge,,watch1,False,40,c,1785318288381,
1785318289189,watch3,87,69,18,18,playing,watch1,attack_challenge,,watch1,False,40,c,1785318288761,
1785318289189,watch4,94,68,26,26,playing,watch1,attack_challenge,,watch1,False,40,c,1785318287381,
1785318294321,watch1,101,70,31,31,playing,watch1,attack_challenge,,watch1,True,30,c,1785318289892,
1785318294321,watch2,102,68,34,34,playing,watch1,attack_challenge,,watch1,False,30,c,1785318292494,
1785318294321,watch3,95,69,26,26,playing,watch1,attack_challenge,,watch1,False,30,c,1785318289718,
1785318294321,watch4,99,68,31,31,playing,watch1,attack_challenge,,watch1,False,30,c,1785318289322,
1785318296795,watch1,101,70,31,31,playing,watch1,attack_challenge,,watch1,True,40,c,1785318289892,
1785318296795,watch2,101,68,33,33,playing,watch1,attack_challenge,,watch1,False,40,c,1785318295087,
1785318296795,watch3,103,69,34,34,playing,watch1,attack_challenge,,watch1,False,40,c,1785318295825,
1785318296795,watch4,99,68,31,31,playing,watch1,attack_challenge,,watch1,False,40,c,1785318289322,
1785318297881,watch1,108,70,38,38,playing,watch1,attack_challenge,,watch1,True,40,a,1785318296991,
1785318297881,watch2,101,68,33,33,playing,watch1,attack_challenge,,watch1,False,40,a,1785318297134,
1785318297881,watch3,103,69,34,34,playing,watch1,attack_challenge,,watch1,False,40,a,1785318297134,
1785318297881,watch4,106,68,38,38,playing,watch1,attack_challenge,,watch1,False,40,a,1785318297134,
1785318297998,watch1,108,70,38,38,playing,watch1,attack_challenge,,watch1,True,40,a,1785318296991,
1785318297998,watch2,101,68,33,33,playing,watch1,attack_challenge,,watch1,False,40,a,1785318297134,
1785318297998,watch3,103,69,34,34,playing,watch1,attack_challenge,,watch1,False,40,a,1785318297134,
1785318297998,watch4,106,68,38,38,playing,watch1,attack_challenge,,watch1,False,40,a,1785318297134,
1785318299282,watch1,108,70,38,38,playing,watch1,attack_challenge,,watch1,True,40,a,1785318298611,
1785318299282,watch2,101,68,33,33,playing,watch1,attack_challenge,,watch1,False,40,a,1785318298611,
1785318299282,watch3,103,69,34,34,playing,watch1,attack_challenge,,watch1,False,40,a,1785318298611,
1785318299282,watch4,107,68,39,39,playing,watch1,attack_challenge,,watch1,False,40,a,1785318298611,
1785318299376,watch1,108,70,38,38,playing,watch1,attack_challenge,,watch1,True,40,a,1785318298611,
1785318299376,watch2,101,68,33,33,playing,watch1,attack_challenge,,watch1,False,40,a,1785318298611,
1785318299376,watch3,103,69,34,34,playing,watch1,attack_challenge,,watch1,False,40,a,1785318298611,
1785318299376,watch4,107,68,39,39,playing,watch1,attack_challenge,,watch1,False,40,a,1785318298611,
1785318300485,watch1,108,70,38,38,playing,watch1,attack_challenge,,watch1,True,40,c,1785318300149,
1785318300485,watch2,101,68,33,33,playing,watch1,attack_challenge,,watch1,False,40,c,1785318300149,
1785318300485,watch3,102,69,33,33,playing,watch1,attack_challenge,,watch1,False,40,c,1785318299661,
1785318300485,watch4,108,68,40,40,playing,watch1,attack_challenge,,watch1,False,40,c,1785318299376,
1785318300603,watch1,108,70,38,38,playing,watch1,attack_challenge,,watch1,True,40,c,1785318300149,
1785318300603,watch2,101,68,33,33,playing,watch1,attack_challenge,,watch1,False,40,c,1785318300149,
1785318300603,watch3,102,69,33,33,playing,watch1,attack_challenge,,watch1,False,40,c,1785318299661,
1785318300603,watch4,108,68,40,40,playing,watch1,attack_challenge,,watch1,False,40,c,1785318299376,
1785318302081,watch1,108,70,38,38,playing,watch1,attack_challenge,,watch1,True,40,c,1785318301360,
1785318302081,watch2,101,68,33,33,playing,watch1,attack_challenge,,watch1,False,40,c,1785318301360,
1785318302081,watch3,101,69,32,32,playing,watch1,attack_challenge,,watch1,False,40,c,1785318300688,
1785318302081,watch4,108,68,40,40,playing,watch1,attack_challenge,,watch1,False,40,c,1785318301360,
1785318303455,watch1,103,70,33,33,playing,watch1,attack_challenge,,watch1,True,40,c,1785318302904,
1785318303455,watch2,101,68,33,33,playing,watch1,attack_challenge,,watch1,False,40,c,1785318302922,
1785318303455,watch3,99,69,30,30,playing,watch1,attack_challenge,,watch1,False,40,c,1785318302669,
1785318303455,watch4,107,68,39,39,playing,watch1,attack_challenge,,watch1,False,40,c,1785318302922,
1785318303559,watch1,103,70,33,33,playing,watch1,attack_challenge,,watch1,True,40,a,1785318302904,
1785318303559,watch2,101,68,33,33,playing,watch1,attack_challenge,,watch1,False,40,a,1785318302922,
1785318303559,watch3,99,69,30,30,playing,watch1,attack_challenge,,watch1,False,40,a,1785318302669,
1785318303559,watch4,107,68,39,39,playing,watch1,attack_challenge,,watch1,False,40,a,1785318302922,
1785318306063,watch1,104,70,34,34,playing,watch1,attack_challenge,,watch1,True,40,c,1785318305018,
1785318306063,watch2,100,68,32,32,playing,watch1,attack_challenge,,watch1,False,40,c,1785318305593,
1785318306063,watch3,102,69,33,33,playing,watch1,attack_challenge,,watch1,False,40,c,1785318304750,
1785318306063,watch4,103,68,35,35,playing,watch1,attack_challenge,,watch1,False,40,c,1785318305413,
1785318306260,watch1,104,70,34,34,playing,watch1,attack_challenge,,watch1,True,40,c,1785318305018,
1785318306260,watch2,100,68,32,32,playing,watch1,attack_challenge,,watch1,False,40,c,1785318305593,
1785318306260,watch3,102,69,33,33,playing,watch1,attack_challenge,,watch1,False,40,c,1785318304750,
1785318306260,watch4,103,68,35,35,playing,watch1,attack_challenge,,watch1,False,40,c,1785318305413,
1785318307409,watch1,104,70,34,34,playing,watch1,attack_challenge,,watch1,True,40,c,1785318306741,
1785318307409,watch2,100,68,32,32,playing,watch1,attack_challenge,,watch1,False,40,c,1785318306741,
1785318307409,watch3,102,69,33,33,playing,watch1,attack_challenge,,watch1,False,40,c,1785318306741,
1785318307409,watch4,102,68,34,34,playing,watch1,attack_challenge,,watch1,False,40,c,1785318306473,
1785318307534,watch1,104,70,34,34,playing,watch1,attack_challenge,,watch1,True,40,c,1785318306741,
1785318307534,watch2,100,68,32,32,playing,watch1,attack_challenge,,watch1,False,40,c,1785318306741,
1785318307534,watch3,102,69,33,33,playing,watch1,attack_challenge,,watch1,False,40,c,1785318306741,
1785318307534,watch4,102,68,34,34,playing,watch1,attack_challenge,,watch1,False,40,c,1785318306473,
1785318309307,watch1,104,70,34,34,playing,watch1,attack_challenge,,watch1,True,40,a,1785318306741,
1785318309307,watch2,99,68,31,31,playing,watch1,attack_challenge,,watch1,False,40,a,1785318308394,
1785318309307,watch3,103,69,34,34,playing,watch1,attack_challenge,,watch1,False,40,a,1785318308815,
1785318309307,watch4,102,68,34,34,playing,watch1,attack_challenge,,watch1,False,40,a,1785318308394,
1785318310470,watch1,105,70,35,35,playing,watch2,attack_challenge,,watch1,True,40,c,1785318309118,
1785318310470,watch2,103,68,35,35,playing,watch2,attack_challenge,,watch1,False,40,c,1785318309977,
1785318310470,watch3,103,69,34,34,playing,watch2,attack_challenge,,watch1,False,40,c,1785318309977,
1785318310470,watch4,103,68,35,35,playing,watch2,attack_challenge,,watch1,False,40,c,1785318309977,
1785318310799,watch1,105,70,35,35,playing,watch2,attack_challenge,,watch2,False,40,c,1785318309118,
1785318310799,watch2,103,68,35,35,playing,watch2,attack_challenge,,watch2,True,40,c,1785318309977,
1785318310799,watch3,103,69,34,34,playing,watch2,attack_challenge,,watch2,False,40,c,1785318309977,
1785318310799,watch4,105,68,37,37,playing,watch2,attack_challenge,,watch2,False,40,c,1785318310470,
1785318312088,watch1,105,70,35,35,playing,watch2,attack_challenge,,watch2,False,40,c,1785318311469,
1785318312088,watch2,104,68,36,36,playing,watch2,attack_challenge,,watch2,True,40,c,1785318311589,
1785318312088,watch3,103,69,34,34,playing,watch2,attack_challenge,,watch2,False,40,c,1785318309977,
1785318312088,watch4,105,68,37,37,playing,watch2,attack_challenge,,watch2,False,40,c,1785318310470,
1785318312306,watch1,105,70,35,35,playing,watch2,attack_challenge,,watch2,False,40,c,1785318309118,
1785318312306,watch2,104,68,36,36,playing,watch2,attack_challenge,,watch2,True,40,c,1785318311589,
1785318312306,watch3,105,69,36,36,playing,watch2,attack_challenge,,watch2,False,40,c,1785318311879,
1785318312306,watch4,105,68,37,37,playing,watch2,attack_challenge,,watch2,False,40,c,1785318310470,
1785318313393,watch1,105,70,35,35,playing,watch2,attack_challenge,,watch2,False,40,c,1785318313028,
1785318313393,watch2,106,68,38,38,playing,watch2,attack_challenge,,watch2,True,40,c,1785318312611,
1785318313393,watch3,106,69,37,37,playing,watch2,attack_challenge,,watch2,False,40,c,1785318312801,
1785318313393,watch4,107,68,39,39,playing,watch2,attack_challenge,,watch2,False,40,c,1785318312501,
1785318313528,watch1,105,70,35,35,playing,watch2,attack_challenge,,watch2,False,40,c,1785318313028,
1785318313528,watch2,106,68,38,38,playing,watch2,attack_challenge,,watch2,True,40,c,1785318312611,
1785318313528,watch3,106,69,37,37,playing,watch2,attack_challenge,,watch2,False,40,c,1785318312801,
1785318313528,watch4,107,68,39,39,playing,watch2,attack_challenge,,watch2,False,40,c,1785318312501,
1785318314913,watch1,106,70,36,36,playing,watch2,attack_challenge,,watch2,False,40,c,1785318314285,
1785318314913,watch2,104,68,36,36,playing,watch2,attack_challenge,,watch2,True,40,c,1785318313592,
1785318314913,watch3,105,69,36,36,playing,watch2,attack_challenge,,watch2,False,40,c,1785318313740,
1785318314913,watch4,106,68,38,38,playing,watch2,attack_challenge,,watch2,False,40,c,1785318314550,
1785318316382,watch1,103,70,33,33,playing,watch2,attack_challenge,,watch2,False,40,c,1785318316048,
1785318316382,watch2,104,68,36,36,playing,watch2,attack_challenge,,watch2,True,40,c,1785318315550,
1785318316382,watch3,105,69,36,36,playing,watch2,attack_challenge,,watch2,False,40,c,1785318315550,
1785318316382,watch4,106,68,38,38,playing,watch2,attack_challenge,,watch2,False,40,c,1785318315550,
1785318317539,watch1,103,70,33,33,playing,watch2,attack_challenge,,watch2,False,40,c,1785318316048,
1785318317539,watch2,103,68,35,35,playing,watch2,attack_challenge,,watch2,True,40,c,1785318316611,
1785318317539,watch3,103,69,34,34,playing,watch2,attack_challenge,,watch2,False,40,c,1785318316760,
