device_id,timestamp,heartbeat
watch1,1765178608825,65.0
watch1,1765178615857,64.0
watch1,1765178617845,63.0
watch1,1765178625892,64.0
watch1,1765178653233,65.0
watch1,1765178657065,66.0
watch1,1765178659107,67.0
watch1,1765178660133,70.0
watch1,1765178673376,74.0
watch1,1765178675317,77.0
watch1,1765178678357,76.0
watch1,1765178680372,74.0
watch1,1765178682384,72.0
watch1,1765178683374,71.0
watch1,1765178684396,70.0
watch1,1765178685420,69.0
watch1,1765178687422,68.0
watch1,1765178688429,67.0
watch1,1765178689452,68.0
watch1,1765178692461,67.0
watch1,1765178695463,68.0
watch1,1765178698467,69.0
watch1,1765178699520,70.0
watch1,1765178703882,71.0
watch1,1765178760012,89.0
watch1,1765178818928,70.0
watch1,1765178819972,71.0
watch1,1765178845595,69.0
watch1,1765178847499,68.0
watch1,1765178880133,70.0
watch1,1765178881089,69.0
watch1,1765178934896,72.0
watch1,1765178942738,71.0
watch1,1765178943717,72.0
watch1,1765178946764,71.0
watch1,1765178948744,70.0
watch1,1765178949754,69.0
watch1,1765178953770,70.0
watch1,1765178954803,72.0
watch1,1765178956882,73.0
watch1,1765178957864,77.0
watch1,1765178958873,81.0
watch1,1765178959886,82.0
watch1,1765178996684,77.0
watch1,1765178999634,76.0
watch1,1765179002661,75.0
