device_id,timestamp,heartbeat
watch1,1771406161856,72.0
watch1,1771406167902,73.0
watch1,1771406169469,73.0
watch1,1771406170496,73.0
watch1,1771406171523,73.0
watch1,1771406172555,73.0
watch1,1771406173657,73.0
watch1,1771406174695,73.0
watch1,1771406175728,73.0
watch1,1771406176757,73.0
watch1,1771406176892,74.0
watch1,1771406177901,76.0
watch1,1771406179787,76.0
watch1,1771406179924,77.0
watch1,1771406181935,76.0
watch1,1771406184937,77.0
watch1,1771406185955,76.0
watch1,1771406186956,77.0
watch1,1771406188823,77.0
watch1,1771406189909,77.0
watch1,1771406189968,78.0
watch1,1771406191951,78.0
watch1,1771406192983,78.0
watch1,1771406194012,77.0
watch1,1771406194012,78.0
watch1,1771406195402,77.0
watch1,1771406196014,76.0
watch1,1771406197032,75.0
watch1,1771406198429,75.0
watch1,1771406199046,76.0
watch1,1771406200461,76.0
watch1,1771406201058,78.0
watch1,1771406202547,78.0
watch1,1771406203070,77.0
watch1,1771406204574,77.0
watch1,1771406205604,77.0
watch1,1771406206634,77.0
watch1,1771406207667,77.0
watch1,1771406208097,76.0
watch1,1771406209700,76.0
watch1,1771406210728,76.0
watch1,1771406211812,76.0
watch1,1771406212118,77.0
watch1,1771406213116,78.0
watch1,1771406214134,79.0
watch1,1771406215137,80.0
watch1,1771406216883,80.0
watch1,1771406217141,83.0
watch1,1771406218159,84.0
watch1,1771406219162,85.0
watch1,1771406220173,86.0
watch1,1771406221981,86.0
watch1,1771406222189,85.0
watch1,1771406224066,85.0
watch1,1771406224203,84.0
watch1,1771406226093,84.0
watch1,1771406227121,84.0
watch1,1771406228233,85.0
watch1,1771406228302,84.0
watch1,1771406229231,86.0
watch1,1771406230339,86.0
watch1,1771406231369,86.0
watch1,1771406232231,85.0
watch1,1771406233399,85.0
watch1,1771406234247,84.0
watch1,1771406235485,84.0
watch1,1771406236514,84.0
watch1,1771406237543,84.0
watch1,1771406238579,84.0
watch1,1771406239666,84.0
watch1,1771406240708,84.0
watch1,1771406241748,84.0
watch1,1771406242781,84.0
watch1,1771406243279,83.0
watch1,1771406244839,83.0
watch1,1771406245924,83.0
watch1,1771406246958,83.0
watch1,1771406248001,83.0
watch1,1771406248303,84.0
watch1,1771406250046,84.0
watch1,1771406251132,84.0
watch1,1771406252170,84.0
watch1,1771406252316,83.0
watch1,1771406253328,82.0
watch1,1771406255208,82.0
watch1,1771406255382,81.0
watch1,1771406257382,81.0
watch1,1771406258424,81.0
watch1,1771406259365,80.0
watch1,1771406260455,80.0
watch1,1771406261380,79.0
watch1,1771406262513,79.0
watch1,1771406263546,79.0
watch1,1771406264394,78.0
watch1,1771406265405,79.0
watch1,1771406266577,79.0
watch1,1771406267687,79.0
watch1,1771406268723,79.0
watch1,1771406269426,80.0
watch1,1771406270437,81.0
watch1,1771406271736,81.0
watch1,1771406272442,82.0
watch1,1771406273748,82.0
watch1,1771406274459,81.0
watch1,1771406275756,81.0
watch1,1771406276475,82.0
watch1,1771406277764,82.0
watch1,1771406278782,82.0
watch1,1771406279796,82.0
watch1,1771406280497,81.0
watch1,1771406281500,79.0
watch1,1771406282812,79.0
watch1,1771406283524,78.0
watch1,1771406284529,77.0
watch1,1771406285539,76.0
watch1,1771406286550,75.0
watch1,1771406287827,75.0
watch1,1771406288566,74.0
watch1,1771406289576,73.0
watch1,1771406290842,73.0
watch1,1771406291860,73.0
watch1,1771406292593,72.0
watch1,1771406293603,71.0
watch1,1771406294874,71.0
watch1,1771406295903,71.0
watch1,1771406296924,71.0
watch1,1771406297937,71.0
watch1,1771406298625,72.0
watch1,1771406299636,73.0
watch1,1771406300969,73.0
watch1,1771406301987,73.0
watch1,1771406302652,74.0
watch1,1771406303662,76.0
watch1,1771406304672,77.0
watch1,1771406305998,77.0
watch1,1771406307007,77.0
watch1,1771406307694,78.0
watch1,1771406308704,79.0
watch1,1771406309713,81.0
watch1,1771406311021,81.0
watch1,1771406311725,83.0
watch1,1771406312735,85.0
watch1,1771406313743,87.0
watch1,1771406314756,88.0
watch1,1771406316036,88.0
watch1,1771406316770,87.0
watch1,1771406318046,87.0
watch1,1771406318785,86.0
watch1,1771406320066,86.0
watch1,1771406320823,84.0
watch1,1771406321832,83.0
watch1,1771406322829,82.0
