device_id,timestamp,heartbeat
watch2,1764651987401,78.0
watch2,1764651988777,81.0
watch2,1764651989785,83.0
watch2,1764651992786,84.0
watch2,1764651994798,83.0
watch2,1764651996801,84.0
watch2,1764652002629,83.0
watch2,1764652003799,80.0
watch2,1764652006884,79.0
watch2,1764652009826,78.0
watch2,1764652014837,77.0
watch2,1764652016841,76.0
watch2,1764652018670,76.0
watch2,1764652020655,75.0
watch2,1764652022662,74.0
watch2,1764652027064,75.0
watch2,1764652030753,76.0
watch2,1764652049307,77.0
watch2,1764652053011,78.0
watch2,1764652058817,79.0
watch2,1764652062561,80.0
watch2,1764652063925,81.0
watch2,1764652065338,83.0
watch2,1764652066730,84.0
watch2,1764652069947,83.0
watch2,1764652072801,80.0
watch2,1764652074811,79.0
watch2,1764652075826,78.0
watch2,1764652076820,77.0
watch2,1764652079177,76.0
watch2,1764652080528,74.0
watch2,1764652082975,73.0
watch2,1764652085217,72.0
watch2,1764652086231,71.0
watch2,1764652089811,70.0
watch2,1764652092844,71.0
watch2,1764652094853,72.0
watch2,1764652096023,71.0
watch2,1764652101811,70.0
watch2,1764652107830,69.0
watch2,1764652108826,68.0
watch2,1764652114553,67.0
watch2,1764652115554,68.0
watch2,1764652118490,69.0
watch2,1764652123506,70.0
watch2,1764652124501,71.0
watch2,1764652125505,72.0
watch2,1764652126507,73.0
watch2,1764652156747,72.0
watch2,1764652157773,73.0
watch2,1764652158777,74.0
watch2,1764652161764,75.0
watch2,1764652162767,74.0
watch2,1764652165787,75.0
watch2,1764652167792,74.0
watch2,1764652172798,75.0
watch2,1764652174806,76.0
watch2,1764652176815,75.0
watch2,1764652179826,74.0
watch2,1764652180822,73.0
watch2,1764652182851,72.0
watch2,1764652186829,71.0
watch2,1764652190132,70.0
watch2,1764652191138,71.0
watch2,1764652195219,70.0
watch2,1764652200083,71.0
watch2,1764652201092,72.0
watch2,1764652204101,73.0
watch2,1764652211228,72.0
watch2,1764652231454,74.0
watch2,1764652234283,75.0
watch2,1764652236582,76.0
watch2,1764652244837,77.0
watch2,1764652246832,78.0
watch2,1764652248842,79.0
watch2,1764652250851,78.0
watch2,1764652253679,77.0
watch2,1764652258847,78.0
watch2,1764652259851,77.0
watch2,1764652261081,78.0
watch2,1764652262488,77.0
watch2,1764652263494,79.0
watch2,1764652264619,80.0
watch2,1764652269970,78.0
watch2,1764652272975,79.0
watch2,1764652274981,81.0
watch2,1764652277564,83.0
watch2,1764652279249,82.0
watch2,1764652280239,83.0
watch2,1764652282269,85.0
watch2,1764652284257,87.0
watch2,1764652289316,85.0
watch2,1764652291858,81.0
watch2,1764652292862,80.0
watch2,1764652294002,79.0
watch2,1764652295377,78.0
watch2,1764652297386,77.0
watch2,1764652299390,76.0
watch2,1764652302400,75.0
watch2,1764652304406,74.0
watch2,1764652308409,75.0
watch2,1764652311419,74.0
watch2,1764652315462,73.0
watch2,1764652318618,72.0
watch2,1764652323243,71.0
watch2,1764652330390,70.0
watch2,1764652331399,71.0
watch2,1764652333400,70.0
watch2,1764652334658,71.0
watch2,1764652336664,72.0
watch2,1764652337667,73.0
watch2,1764652342776,72.0
watch2,1764652346237,71.0
watch2,1764652347240,72.0
watch2,1764652349632,71.0
watch2,1764652354371,72.0
watch2,1764652362107,71.0
watch2,1764652365985,72.0
watch2,1764652379187,73.0
watch2,1764652384397,75.0
watch2,1764652385412,76.0
watch2,1764652389122,75.0
watch2,1764652390129,74.0
watch2,1764652393124,73.0
watch2,1764652397337,72.0
watch2,1764652400935,71.0
watch2,1764652404305,70.0
watch2,1764652410538,69.0
watch2,1764652414407,68.0
watch2,1764652416823,69.0
watch2,1764652418334,72.0
watch2,1764652420347,73.0
watch2,1764652421348,74.0
watch2,1764652423344,75.0
watch2,1764652429923,74.0
watch2,1764652432737,72.0
watch2,1764652433747,71.0
watch2,1764652438105,70.0
watch2,1764652440437,69.0
watch2,1764652441417,70.0
watch2,1764652444568,71.0
watch2,1764652445571,73.0
watch2,1764652454140,72.0
watch2,1764652456144,73.0
watch2,1764652457151,72.0
watch2,1764652461889,71.0
watch2,1764652473109,72.0
watch2,1764652475251,71.0
watch2,1764652479081,72.0
watch2,1764652480083,73.0
watch2,1764652482332,74.0
watch2,1764652484350,73.0
watch2,1764652486837,72.0
watch2,1764652496521,71.0
watch2,1764652505674,72.0
watch2,1764652506702,71.0
watch2,1764652508727,72.0
watch2,1764652511181,73.0
watch2,1764652512176,74.0
watch2,1764652514336,75.0
watch2,1764652517342,74.0
watch2,1764652519712,73.0
watch2,1764652523479,72.0
watch2,1764652528408,71.0
watch2,1764652537256,72.0
watch2,1764652568121,73.0
watch2,1764652571087,74.0
watch2,1764652583396,73.0
watch2,1764652588178,74.0
watch2,1764652589184,75.0
watch2,1764652590189,77.0
watch2,1764652591188,78.0
watch2,1764652596277,79.0
watch2,1764652598850,80.0
watch2,1764652600182,81.0
watch2,1764652603198,80.0
watch2,1764652604195,79.0
watch2,1764652605200,77.0
watch2,1764652607205,75.0
watch2,1764652608217,74.0
watch2,1764652610491,73.0
watch2,1764652611492,72.0
watch2,1764652613682,71.0
watch2,1764652614975,70.0
watch2,1764652615694,69.0
watch2,1764652619182,71.0
watch2,1764652626245,72.0
watch2,1764652627253,71.0
