timestamp,device_id,heartbeat,baseline,diff,abs_diff,game_phase,current_turn,control_mode,random_extreme,target_watch,is_target,rpm,direction,source_timestamp,collapse,attackers,attack_count,attack_mode,challenge_direction,score,score_change,score_reason,series_id,game_number
1788170004248,watch4,95,89,6,6,playing,watch1,attack_challenge,,watch2,False,10,c,1788170004014,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170004278,watch1,79,74,5,5,playing,watch1,attack_challenge,,,False,,,1788170004278,,,,,,0,,,,
1788170005374,watch1,79,74,5,5,playing,watch1,attack_challenge,,watch2,False,10,c,1788170004278,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170005374,watch2,83,79,4,4,playing,watch1,attack_challenge,,watch2,True,10,c,1788170005168,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170005374,watch3,84,82,2,2,playing,watch1,attack_challenge,,watch2,False,10,c,1788170005168,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170005374,watch4,95,89,6,6,playing,watch1,attack_challenge,,watch2,False,10,c,1788170005168,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170006294,watch1,80,74,6,6,playing,watch1,attack_challenge,,,False,,,1788170006294,,,,,,0,,,,
1788170006509,watch1,79,74,5,5,playing,watch1,attack_challenge,,watch2,False,10,c,1788170006240,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170006509,watch2,83,79,4,4,playing,watch1,attack_challenge,,watch2,True,10,c,1788170006240,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170006509,watch3,84,82,2,2,playing,watch1,attack_challenge,,watch2,False,10,c,1788170006240,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170006509,watch4,95,89,6,6,playing,watch1,attack_challenge,,watch2,False,10,c,1788170006240,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170007711,watch1,80,74,6,6,playing,watch1,attack_challenge,,watch2,False,10,c,1788170007429,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170007711,watch2,83,79,4,4,playing,watch1,attack_challenge,,watch2,True,10,c,1788170007429,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170007711,watch3,83,82,1,1,playing,watch1,attack_challenge,,watch2,False,10,c,1788170007622,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170007711,watch4,95,89,6,6,playing,watch1,attack_challenge,,watch2,False,10,c,1788170007429,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170008330,watch2,80,79,1,1,playing,watch1,attack_challenge,,watch2,True,10,c,1788170008330,,,0,attack_challenge,up,0,,,,
1788170008835,watch1,80,74,6,6,playing,watch1,attack_challenge,,watch2,False,10,c,1788170008588,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170008835,watch2,80,79,1,1,playing,watch1,attack_challenge,,watch2,True,10,c,1788170008330,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170008835,watch3,83,82,1,1,playing,watch1,attack_challenge,,watch2,False,10,c,1788170007622,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170008835,watch4,95,89,6,6,playing,watch1,attack_challenge,,watch2,False,10,c,1788170008588,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170009637,watch3,82,82,0,0,playing,watch2,attack_challenge,,,False,,,1788170009637,,,,,,0,,,,
1788170009990,watch1,80,74,6,6,playing,watch2,attack_challenge,,watch3,False,10,c,1788170009645,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170009990,watch2,80,79,1,1,playing,watch2,attack_challenge,,watch3,False,10,c,1788170009645,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170009990,watch3,82,82,0,0,playing,watch2,attack_challenge,,watch3,True,10,c,1788170009645,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170009990,watch4,95,89,6,6,playing,watch2,attack_challenge,,watch3,False,10,c,1788170009645,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170010313,watch1,81,74,7,7,playing,watch2,attack_challenge,,,False,,,1788170010313,,,,,,0,,,,
1788170010373,watch2,81,79,2,2,playing,watch2,attack_challenge,,watch2,True,10,c,1788170010373,,,0,attack_challenge,up,0,,,,
1788170011113,watch1,81,74,7,7,playing,watch2,attack_challenge,,watch3,False,10,c,1788170010313,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170011113,watch2,81,79,2,2,playing,watch2,attack_challenge,,watch3,False,10,c,1788170010373,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170011113,watch3,82,82,0,0,playing,watch2,attack_challenge,,watch3,True,10,c,1788170010838,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170011113,watch4,95,89,6,6,playing,watch2,attack_challenge,,watch3,False,10,c,1788170010838,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170012233,watch1,81,74,7,7,playing,watch2,attack_challenge,,watch3,False,10,c,1788170011970,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170012233,watch2,81,79,2,2,playing,watch2,attack_challenge,,watch3,False,10,c,1788170011970,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170012233,watch3,82,82,0,0,playing,watch2,attack_challenge,,watch3,True,10,c,1788170011970,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170012233,watch4,95,89,6,6,playing,watch2,attack_challenge,,watch3,False,10,c,1788170011970,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170012335,watch1,80,74,6,6,playing,watch2,attack_challenge,,,False,,,1788170012335,,,,,,0,,,,
1788170012406,watch2,87,79,8,8,playing,watch2,attack_challenge,,watch2,True,10,c,1788170012406,,,0,attack_challenge,up,0,,,,
1788170012628,watch4,96,89,7,7,playing,watch2,attack_challenge,,,False,,,1788170012628,,,,,,0,,,,
1788170013345,watch1,80,74,6,6,playing,watch2,attack_challenge,,watch3,False,10,c,1788170012335,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170013345,watch2,87,79,8,8,playing,watch2,attack_challenge,,watch3,False,10,c,1788170012406,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170013345,watch3,82,82,0,0,playing,watch2,attack_challenge,,watch3,True,10,c,1788170013073,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170013345,watch4,96,89,7,7,playing,watch2,attack_challenge,,watch3,False,10,c,1788170012628,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170013366,watch1,79,74,5,5,playing,watch2,attack_challenge,,,False,,,1788170013366,,,,,,0,,,,
1788170013660,watch4,95,89,6,6,playing,watch2,attack_challenge,,,False,,,1788170013660,,,,,,0,,,,
1788170014383,watch2,85,79,6,6,playing,watch2,attack_challenge,,watch2,True,10,c,1788170014383,,,0,attack_challenge,up,0,,,,
1788170014583,watch1,79,74,5,5,playing,watch2,attack_challenge,,watch3,False,10,c,1788170013366,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170014583,watch2,85,79,6,6,playing,watch2,attack_challenge,,watch3,False,10,c,1788170014383,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170014583,watch3,82,82,0,0,playing,watch2,attack_challenge,,watch3,True,10,c,1788170014104,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170014583,watch4,95,89,6,6,playing,watch2,attack_challenge,,watch3,False,10,c,1788170013660,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170014635,watch4,94,89,5,5,playing,watch2,attack_challenge,,,False,,,1788170014635,,,,,,0,,,,
1788170014684,watch3,81,82,-1,1,playing,watch2,attack_challenge,,watch3,True,10,c,1788170014684,,,0,attack_challenge,up,0,,,,
1788170015390,watch2,88,79,9,9,playing,watch2,attack_challenge,,watch2,True,10,c,1788170015390,,,0,attack_challenge,up,0,,,,
1788170015640,watch4,95,89,6,6,playing,watch2,attack_challenge,,,False,,,1788170015640,,,,,,0,,,,
1788170015845,watch1,79,74,5,5,playing,watch2,attack_challenge,,watch3,False,10,c,1788170015152,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170015845,watch2,88,79,9,9,playing,watch2,attack_challenge,,watch3,False,10,c,1788170015390,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170015845,watch3,81,82,-1,1,playing,watch2,attack_challenge,,watch3,True,10,c,1788170014684,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170015845,watch4,95,89,6,6,playing,watch2,attack_challenge,,watch3,False,10,c,1788170015640,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170016676,watch4,96,89,7,7,playing,watch2,attack_challenge,,,False,,,1788170016676,,,,,,0,,,,
1788170016967,watch1,79,74,5,5,playing,watch2,attack_challenge,,watch3,False,10,c,1788170016200,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170016967,watch2,88,79,9,9,playing,watch2,attack_challenge,,watch3,False,10,c,1788170015390,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170016967,watch3,81,82,-1,1,playing,watch2,attack_challenge,,watch3,True,10,c,1788170016200,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170016967,watch4,96,89,7,7,playing,watch2,attack_challenge,,watch3,False,10,c,1788170016676,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170017370,watch1,81,74,7,7,playing,watch2,attack_challenge,,,False,,,1788170017370,,,,,,0,,,,
1788170017397,watch2,87,79,8,8,playing,watch2,attack_challenge,,watch2,True,10,c,1788170017397,,,0,attack_challenge,up,0,,,,
1788170018152,watch1,81,74,7,7,playing,watch2,attack_challenge,,watch3,False,10,c,1788170017370,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170018152,watch2,87,79,8,8,playing,watch2,attack_challenge,,watch3,False,10,c,1788170017397,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170018152,watch3,81,82,-1,1,playing,watch2,attack_challenge,,watch3,True,10,c,1788170017253,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170018152,watch4,96,89,7,7,playing,watch2,attack_challenge,,watch3,False,10,c,1788170016676,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170019300,watch1,81,74,7,7,playing,watch2,attack_challenge,,watch3,False,10,c,1788170017370,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170019300,watch2,87,79,8,8,playing,watch2,attack_challenge,,watch3,False,10,c,1788170017397,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170019300,watch3,81,82,-1,1,playing,watch2,attack_challenge,,watch3,True,10,c,1788170018337,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170019300,watch4,96,89,7,7,playing,watch2,attack_challenge,,watch3,False,10,c,1788170018337,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170019389,watch1,82,74,8,8,playing,watch2,attack_challenge,,,False,,,1788170019389,,,,,,0,,,,
1788170019653,watch3,82,82,0,0,playing,watch2,attack_challenge,,watch3,True,10,c,1788170019653,,,0,attack_challenge,up,0,,,,
1788170020470,watch1,82,74,8,8,playing,watch2,attack_challenge,,watch3,False,10,c,1788170019428,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170020470,watch2,87,79,8,8,playing,watch2,attack_challenge,,watch3,False,10,c,1788170019428,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170020470,watch3,82,82,0,0,playing,watch2,attack_challenge,,watch3,True,10,c,1788170019653,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170020470,watch4,96,89,7,7,playing,watch2,attack_challenge,,watch3,False,10,c,1788170019428,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170020650,watch3,83,82,1,1,playing,watch2,attack_challenge,,watch3,True,10,c,1788170020650,,,0,attack_challenge,up,0,,,,
1788170021430,watch2,89,79,10,10,playing,watch2,attack_challenge,,watch2,True,10,c,1788170021430,,,0,attack_challenge,up,0,,,,
1788170021673,watch4,95,89,6,6,playing,watch2,attack_challenge,,,False,,,1788170021673,,,,,,0,,,,
1788170022790,watch1,82,74,8,8,playing,watch2,attack_challenge,,watch3,False,10,c,1788170021904,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170022790,watch2,89,79,10,10,playing,watch2,attack_challenge,,watch3,False,10,c,1788170021430,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170022790,watch3,83,82,1,1,playing,watch2,attack_challenge,,watch3,True,10,c,1788170021904,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170022790,watch4,95,89,6,6,playing,watch2,attack_challenge,,watch3,False,10,c,1788170021673,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170023435,watch2,91,79,12,12,playing,watch2,attack_challenge,,watch2,True,10,c,1788170023435,,,0,attack_challenge,up,0,,,,
1788170023660,watch3,84,82,2,2,playing,watch2,attack_challenge,,watch3,True,10,c,1788170023660,,,0,attack_challenge,up,0,,,,
1788170023685,watch4,96,89,7,7,playing,watch2,attack_challenge,,,False,,,1788170023685,,,,,,0,,,,
1788170023973,watch1,82,74,8,8,playing,watch2,attack_challenge,,watch3,False,10,c,1788170022961,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170023973,watch2,91,79,12,12,playing,watch2,attack_challenge,,watch3,False,10,c,1788170023435,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170023973,watch3,84,82,2,2,playing,watch2,attack_challenge,,watch3,True,10,c,1788170023660,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170023973,watch4,96,89,7,7,playing,watch2,attack_challenge,,watch3,False,10,c,1788170023685,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170025687,watch4,97,89,8,8,playing,watch2,attack_challenge,,,False,,,1788170025687,,,,,,0,,,,
1788170026264,watch1,82,74,8,8,playing,watch2,attack_challenge,,watch3,False,10,c,1788170025100,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170026264,watch2,91,79,12,12,playing,watch2,attack_challenge,,watch3,False,10,c,1788170025100,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170026264,watch3,84,82,2,2,playing,watch2,attack_challenge,,watch3,True,10,c,1788170025100,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170026264,watch4,97,89,8,8,playing,watch2,attack_challenge,,watch3,False,10,c,1788170025687,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170026694,watch4,98,89,9,9,playing,watch2,attack_challenge,,,False,,,1788170026694,,,,,,0,,,,
1788170027455,watch1,82,74,8,8,playing,watch2,attack_challenge,,watch3,False,10,c,1788170027386,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170027455,watch2,91,79,12,12,playing,watch2,attack_challenge,,watch3,False,10,c,1788170027386,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170027455,watch3,84,82,2,2,playing,watch2,attack_challenge,,watch3,True,10,c,1788170026271,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170027455,watch4,98,89,9,9,playing,watch2,attack_challenge,,watch3,False,10,c,1788170026694,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170027457,watch1,81,74,7,7,playing,watch2,attack_challenge,,,False,,,1788170027457,,,,,,0,,,,
1788170027588,watch2,88,79,9,9,playing,watch2,attack_challenge,,watch2,True,10,c,1788170027588,,,0,attack_challenge,up,0,,,,
1788170027713,watch4,101,89,12,12,playing,watch2,attack_challenge,,,False,,,1788170027713,,,,,,0,,,,
1788170028710,watch4,105,89,16,16,playing,watch2,attack_challenge,,,False,,,1788170028710,,,,,,0,,,,
1788170029040,watch1,81,74,7,7,playing,watch2,attack_challenge,,watch3,False,10,c,1788170028588,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170029040,watch2,88,79,9,9,playing,watch2,attack_challenge,,watch3,False,10,c,1788170028588,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170029040,watch3,84,82,2,2,playing,watch2,attack_challenge,,watch3,True,10,c,1788170027386,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170029040,watch4,105,89,16,16,playing,watch2,attack_challenge,,watch3,False,10,c,1788170028710,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170029479,watch2,84,79,5,5,playing,watch2,attack_challenge,,watch2,True,10,c,1788170029479,,,0,attack_challenge,up,0,,,,
1788170029678,watch3,85,82,3,3,playing,watch2,attack_challenge,,watch3,True,10,c,1788170029678,,watch4,1,attack_challenge,up,0,,,,
1788170030183,watch1,81,74,7,7,playing,watch2,attack_challenge,,watch3,False,10,c,1788170029756,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170030183,watch2,84,79,5,5,playing,watch2,attack_challenge,,watch3,False,10,c,1788170029479,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170030183,watch3,85,82,3,3,playing,watch2,attack_challenge,,watch3,True,10,c,1788170029678,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170030183,watch4,105,89,16,16,playing,watch2,attack_challenge,,watch3,False,10,c,1788170029756,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170030685,watch3,86,82,4,4,playing,watch2,attack_challenge,,watch3,True,10,c,1788170030685,,watch4,1,attack_challenge,up,0,,,,
1788170030719,watch4,108,89,19,19,playing,watch2,attack_challenge,,,False,,,1788170030719,,,,,,0,,,,
1788170031364,watch1,81,74,7,7,playing,watch2,attack_challenge,,watch3,False,10,c,1788170030857,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170031364,watch2,84,79,5,5,playing,watch2,attack_challenge,,watch3,False,10,c,1788170030857,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170031364,watch3,86,82,4,4,playing,watch2,attack_challenge,,watch3,True,10,c,1788170030685,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170031364,watch4,105,89,16,16,playing,watch2,attack_challenge,,watch3,False,10,c,1788170030857,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170031489,watch2,80,79,1,1,playing,watch2,attack_challenge,,watch2,True,10,c,1788170031489,,,0,attack_challenge,up,0,,,,
1788170031713,watch4,110,89,21,21,playing,watch2,attack_challenge,,,False,,,1788170031713,,,,,,0,,,,
1788170032462,watch1,82,74,8,8,playing,watch2,attack_challenge,,,False,,,1788170032462,,,,,,0,,,,
1788170032701,watch3,85,82,3,3,playing,watch2,attack_challenge,,watch3,True,10,c,1788170032701,,watch4,1,attack_challenge,up,0,,,,
1788170033672,watch1,82,74,8,8,playing,watch2,attack_challenge,,watch3,False,10,c,1788170032462,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170033672,watch2,80,79,1,1,playing,watch2,attack_challenge,,watch3,False,10,c,1788170033054,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170033672,watch3,85,82,3,3,playing,watch2,attack_challenge,,watch3,True,10,c,1788170032701,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170033672,watch4,110,89,21,21,playing,watch2,attack_challenge,,watch3,False,10,c,1788170033054,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170033698,watch3,87,82,5,5,playing,watch2,attack_challenge,,watch3,True,10,c,1788170033698,,watch4,1,attack_challenge,up,0,,,,
1788170034816,watch1,82,74,8,8,playing,watch2,attack_challenge,,watch3,False,10,c,1788170034147,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170034816,watch2,80,79,1,1,playing,watch2,attack_challenge,,watch3,False,10,c,1788170034147,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170034816,watch3,87,82,5,5,playing,watch2,attack_challenge,,watch3,True,10,c,1788170033698,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170034816,watch4,110,89,21,21,playing,watch2,attack_challenge,,watch3,False,10,c,1788170034147,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170035522,watch2,79,79,0,0,playing,watch2,attack_challenge,,watch2,True,10,c,1788170035522,,,0,attack_challenge,up,0,,,,
1788170035704,watch3,88,82,6,6,playing,watch2,attack_challenge,,watch3,True,10,c,1788170035704,,watch4,1,attack_challenge,up,0,,,,
1788170035996,watch1,82,74,8,8,playing,watch2,attack_challenge,,watch3,False,10,c,1788170035231,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170035996,watch2,79,79,0,0,playing,watch2,attack_challenge,,watch3,False,10,c,1788170035522,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170035996,watch3,88,82,6,6,playing,watch2,attack_challenge,,watch3,True,10,c,1788170035704,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170035996,watch4,110,89,21,21,playing,watch2,attack_challenge,,watch3,False,10,c,1788170035231,,watch4,1,attack_challenge,up,0,,,20260831_185316,1
1788170036744,watch4,111,89,22,22,playing,watch4,attack_challenge,,,False,,,1788170036744,,,,,,0,,,,
1788170037170,watch1,82,74,8,8,playing,watch4,attack_challenge,,watch1,True,10,c,1788170036337,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170037170,watch2,79,79,0,0,playing,watch4,attack_challenge,,watch1,False,10,c,1788170035522,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170037170,watch3,88,82,6,6,playing,watch4,attack_challenge,,watch1,False,10,c,1788170035704,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170037170,watch4,111,89,22,22,playing,watch4,attack_challenge,,watch1,False,10,c,1788170036744,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170037714,watch3,101,82,19,19,playing,watch4,attack_challenge,,watch3,True,10,c,1788170037714,,watch4,1,attack_challenge,up,0,,,,
1788170038306,watch1,82,74,8,8,playing,watch4,attack_challenge,,watch1,True,10,c,1788170037439,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170038306,watch2,79,79,0,0,playing,watch4,attack_challenge,,watch1,False,10,c,1788170037439,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170038306,watch3,101,82,19,19,playing,watch4,attack_challenge,,watch1,False,10,c,1788170037714,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170038306,watch4,111,89,22,22,playing,watch4,attack_challenge,,watch1,False,10,c,1788170036744,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170038552,watch2,80,79,1,1,playing,watch4,attack_challenge,,watch2,True,10,c,1788170038552,,,0,attack_challenge,up,0,,,,
1788170038747,watch3,109,82,27,27,playing,watch4,attack_challenge,,watch3,True,10,c,1788170038747,,watch4,1,attack_challenge,up,0,,,,
1788170039444,watch1,82,74,8,8,playing,watch4,attack_challenge,,watch1,True,10,c,1788170038556,,,0,attack_challenge,up,0,,,20260831_185316,1
1788170039444,watch2,80,79,1,1,playing,watch4,attack_challenge,,watch1,False,10,c,1788170038556,,,0,attack_challenge,up,0,,,20260831_185316,1
