timestamp,device_id,heartbeat,baseline,diff,abs_diff,game_phase,current_turn,control_mode,random_extreme,target_watch,is_target,rpm,direction,source_timestamp,collapse
1784866062875,watch2,76,82,-6,6,playing,watch1,random_diff,下降,watch1,False,5,c,1784866061894,
1784866063931,watch1,81,75,6,6,playing,watch1,random_diff,下降,watch2,False,5,c,1784866063638,
1784866063931,watch2,77,82,-5,5,playing,watch1,random_diff,下降,watch2,True,5,c,1784866062924,
1784866065021,watch1,81,75,6,6,playing,watch1,random_diff,下降,watch2,False,5,c,1784866064776,
1784866065021,watch2,77,82,-5,5,playing,watch1,random_diff,下降,watch2,True,5,c,1784866064776,
1784866066072,watch1,81,75,6,6,playing,watch1,random_diff,下降,watch2,False,5,a,1784866065816,
1784866066072,watch2,78,82,-4,4,playing,watch1,random_diff,下降,watch2,True,5,a,1784866065955,
1784866067119,watch1,81,75,6,6,playing,watch1,random_diff,下降,watch2,False,5,a,1784866066850,
1784866067119,watch2,78,82,-4,4,playing,watch1,random_diff,下降,watch2,True,5,a,1784866065955,
1784866068167,watch1,80,75,5,5,playing,watch1,random_diff,下降,watch1,True,5,a,1784866067679,
1784866068167,watch2,79,82,-3,3,playing,watch1,random_diff,下降,watch1,False,5,a,1784866067982,
1784866069222,watch1,80,75,5,5,playing,watch1,random_diff,下降,watch1,True,5,c,1784866068876,
1784866069222,watch2,79,82,-3,3,playing,watch1,random_diff,下降,watch1,False,5,c,1784866067982,
1784866070309,watch1,80,75,5,5,playing,watch1,random_diff,下降,watch1,True,5,c,1784866069890,
1784866070309,watch2,79,82,-3,3,playing,watch1,random_diff,下降,watch1,False,5,c,1784866069890,
1784866071364,watch1,80,75,5,5,playing,watch1,random_diff,下降,watch1,True,5,c,1784866070915,
1784866071364,watch2,79,82,-3,3,playing,watch1,random_diff,下降,watch1,False,5,c,1784866070915,
1784866072411,watch1,80,75,5,5,playing,watch1,random_diff,下降,watch2,False,5,c,1784866071939,
1784866072411,watch2,78,82,-4,4,playing,watch1,random_diff,下降,watch2,True,5,c,1784866072035,
1784866073459,watch1,80,75,5,5,playing,watch1,random_diff,下降,watch2,False,5,c,1784866072968,
1784866073459,watch2,77,82,-5,5,playing,watch1,random_diff,下降,watch2,True,5,c,1784866073049,
1784866074506,watch1,78,75,3,3,playing,watch1,random_diff,下降,watch1,True,5,c,1784866073717,
1784866074506,watch2,77,82,-5,5,playing,watch1,random_diff,下降,watch1,False,5,c,1784866073049,
1784866075582,watch1,78,75,3,3,playing,watch1,random_diff,下降,watch1,True,5,c,1784866074980,
1784866075582,watch2,77,82,-5,5,playing,watch1,random_diff,下降,watch1,False,5,c,1784866074980,
1784866076684,watch1,77,75,2,2,playing,watch1,random_diff,下降,watch1,True,5,c,1784866075759,
1784866076684,watch2,77,82,-5,5,playing,watch1,random_diff,下降,watch1,False,5,c,1784866076005,
1784866077783,watch1,77,75,2,2,playing,watch1,random_diff,下降,watch1,True,5,c,1784866077030,
1784866077783,watch2,77,82,-5,5,playing,watch1,random_diff,下降,watch1,False,5,c,1784866077030,
1784866078848,watch1,77,75,2,2,playing,watch1,random_diff,下降,watch1,True,5,c,1784866078117,
1784866078848,watch2,77,82,-5,5,playing,watch1,random_diff,下降,watch1,False,5,c,1784866078117,
1784866079919,watch1,77,75,2,2,playing,watch1,random_diff,下降,watch1,True,5,c,1784866079314,
1784866079919,watch2,77,82,-5,5,playing,watch1,random_diff,下降,watch1,False,5,c,1784866079314,
1784866080999,watch1,78,75,3,3,playing,watch1,random_diff,下降,watch1,True,5,c,1784866080778,
1784866080999,watch2,78,82,-4,4,playing,watch1,random_diff,下降,watch1,False,5,c,1784866080129,
1784866082077,watch1,78,75,3,3,playing,watch1,random_diff,下降,watch1,True,5,c,1784866080778,
1784866082077,watch2,78,82,-4,4,playing,watch1,random_diff,下降,watch1,False,5,c,1784866081441,
1784866083172,watch1,79,75,4,4,playing,watch1,random_diff,下降,watch1,True,5,c,1784866082786,
1784866083172,watch2,79,82,-3,3,playing,watch1,random_diff,下降,watch1,False,5,c,1784866082159,
1784866084260,watch1,79,75,4,4,playing,watch1,random_diff,下降,watch1,True,5,c,1784866082786,
1784866084260,watch2,80,82,-2,2,playing,watch1,random_diff,下降,watch1,False,5,c,1784866084190,
1784866085326,watch1,80,75,5,5,playing,watch1,random_diff,下降,watch1,True,5,c,1784866084825,
1784866085326,watch2,80,82,-2,2,playing,watch1,random_diff,下降,watch1,False,5,c,1784866084190,
1784866086388,watch1,80,75,5,5,playing,watch1,random_diff,下降,watch1,True,5,c,1784866084825,
1784866086388,watch2,79,82,-3,3,playing,watch1,random_diff,下降,watch1,False,5,c,1784866086228,
1784866087449,watch1,81,75,6,6,playing,watch1,random_diff,下降,watch1,True,5,c,1784866086828,
1784866087449,watch2,80,82,-2,2,playing,watch1,random_diff,下降,watch1,False,5,c,1784866087234,
1784866088559,watch1,81,75,6,6,playing,watch1,random_diff,下降,watch1,True,5,c,1784866086828,
1784866088559,watch2,80,82,-2,2,playing,watch1,random_diff,下降,watch1,False,5,c,1784866087234,
1784866089624,watch1,81,75,6,6,playing,watch1,random_diff,下降,watch1,True,5,c,1784866088726,
1784866089624,watch2,80,82,-2,2,playing,watch1,random_diff,下降,watch1,False,5,c,1784866088726,
1784866090699,watch1,81,75,6,6,playing,watch1,random_diff,下降,watch1,True,5,c,1784866089815,
1784866090699,watch2,80,82,-2,2,playing,watch1,random_diff,下降,watch1,False,5,c,1784866089815,
1784866091784,watch1,81,75,6,6,playing,watch1,random_diff,下降,watch1,True,5,c,1784866090923,
1784866091784,watch2,81,82,-1,1,playing,watch1,random_diff,下降,watch1,False,5,c,1784866091290,
1784866092906,watch1,82,75,7,7,playing,watch1,random_diff,下降,watch1,True,5,a,1784866092145,
1784866092906,watch2,82,82,0,0,playing,watch1,random_diff,下降,watch1,False,5,a,1784866092822,
1784866094026,watch1,84,75,9,9,playing,watch1,random_diff,下降,watch2,False,5,a,1784866093888,
1784866094026,watch2,82,82,0,0,playing,watch1,random_diff,下降,watch2,True,5,a,1784866093822,
1784866095084,watch1,84,75,9,9,playing,watch1,random_diff,下降,watch1,True,5,a,1784866093888,
1784866095084,watch2,83,82,1,1,playing,watch1,random_diff,下降,watch1,False,5,a,1784866094358,
1784866096142,watch1,86,75,11,11,playing,watch1,random_diff,下降,watch2,False,5,a,1784866095900,
1784866096142,watch2,82,82,0,0,playing,watch1,random_diff,下降,watch2,True,5,a,1784866095384,
1784866097216,watch1,86,75,11,11,playing,watch1,random_diff,下降,watch2,False,5,a,1784866095900,
1784866097216,watch2,84,82,2,2,playing,watch1,random_diff,下降,watch2,True,5,a,1784866096402,
1784866098278,watch1,88,75,13,13,playing,watch1,random_diff,下降,watch2,False,10,a,1784866097963,
1784866098278,watch2,85,82,3,3,playing,watch1,random_diff,下降,watch2,True,10,a,1784866097414,
1784866099365,watch1,88,75,13,13,playing,watch1,random_diff,下降,watch2,False,5,c,1784866098963,
1784866099365,watch2,85,82,3,3,playing,watch1,random_diff,下降,watch2,True,5,c,1784866098963,
1784866100482,watch1,87,75,12,12,playing,watch1,random_diff,下降,watch2,False,5,c,1784866099936,
1784866100482,watch2,84,82,2,2,playing,watch1,random_diff,下降,watch2,True,5,c,1784866100469,
1784866101545,watch1,87,75,12,12,playing,watch1,random_diff,下降,watch2,False,5,c,1784866101074,
1784866101545,watch2,85,82,3,3,playing,watch1,random_diff,下降,watch2,True,5,c,1784866101496,
1784866102595,watch1,86,75,11,11,playing,watch1,random_diff,下降,watch1,True,5,c,1784866101960,
1784866102595,watch2,86,82,4,4,playing,watch1,random_diff,下降,watch1,False,5,c,1784866102508,
1784866103645,watch1,86,75,11,11,playing,watch1,random_diff,下降,watch1,True,5,c,1784866103096,
1784866103645,watch2,86,82,4,4,playing,watch1,random_diff,下降,watch1,False,5,c,1784866102508,
1784866104697,watch1,87,75,12,12,playing,watch1,random_diff,下降,watch1,True,5,c,1784866103979,
1784866104697,watch2,88,82,6,6,playing,watch1,random_diff,下降,watch1,False,5,c,1784866104526,
1784866105795,watch1,87,75,12,12,playing,watch1,random_diff,下降,watch1,True,5,c,1784866105131,
1784866105795,watch2,88,82,6,6,playing,watch1,random_diff,下降,watch1,False,5,c,1784866104526,
1784866106849,watch1,89,75,14,14,playing,watch1,random_diff,下降,watch1,True,5,a,1784866105980,
1784866106849,watch2,89,82,7,7,playing,watch1,random_diff,下降,watch1,False,5,a,1784866106563,
1784866107907,watch1,89,75,14,14,playing,watch1,random_diff,下降,watch1,True,5,a,1784866107183,
1784866107907,watch2,89,82,7,7,playing,watch1,random_diff,下降,watch1,False,5,a,1784866106563,
1784866108966,watch1,89,75,14,14,playing,watch1,random_diff,下降,watch1,True,5,c,1784866108204,
1784866108966,watch2,89,82,7,7,playing,watch1,random_diff,下降,watch1,False,5,c,1784866108204,
1784866110021,watch1,89,75,14,14,playing,watch1,random_diff,下降,watch2,False,5,a,1784866109240,
1784866110021,watch2,86,82,4,4,playing,watch1,random_diff,下降,watch2,True,5,a,1784866109592,
1784866111120,watch1,86,75,11,11,playing,watch1,random_diff,下降,watch2,False,5,c,1784866110033,
1784866111120,watch2,83,82,1,1,playing,watch1,random_diff,下降,watch2,True,5,c,1784866110633,
1784866112223,watch1,82,75,7,7,playing,watch2,random_diff,上昇,watch2,False,5,c,1784866112024,
1784866112223,watch2,82,82,0,0,playing,watch2,random_diff,上昇,watch2,True,5,c,1784866111667,
1784866113280,watch1,82,75,7,7,playing,watch2,random_diff,上昇,watch1,True,5,c,1784866112024,
1784866113280,watch2,81,82,-1,1,playing,watch2,random_diff,上昇,watch1,False,5,c,1784866112669,
1784866114347,watch1,80,75,5,5,playing,watch2,random_diff,上昇,watch2,False,5,a,1784866114064,
1784866114347,watch2,81,82,-1,1,playing,watch2,random_diff,上昇,watch2,True,5,a,1784866114319,
1784866115410,watch1,80,75,5,5,playing,watch2,random_diff,上昇,watch2,False,5,a,1784866115346,
1784866115410,watch2,81,82,-1,1,playing,watch2,random_diff,上昇,watch2,True,5,a,1784866115346,
1784866116466,watch1,80,75,5,5,playing,watch2,random_diff,上昇,watch2,False,5,a,1784866116380,
1784866116466,watch2,81,82,-1,1,playing,watch2,random_diff,上昇,watch2,True,5,a,1784866116380,
1784866117550,watch1,80,75,5,5,playing,watch2,random_diff,上昇,watch2,False,5,a,1784866117415,
1784866117550,watch2,81,82,-1,1,playing,watch2,random_diff,上昇,watch2,True,5,a,1784866117415,
1784866118641,watch1,80,75,5,5,playing,watch2,random_diff,上昇,watch2,False,5,c,1784866118467,
1784866118641,watch2,82,82,0,0,playing,watch2,random_diff,上昇,watch2,True,5,c,1784866117703,
1784866119704,watch1,81,75,6,6,playing,watch2,random_diff,上昇,watch2,False,5,c,1784866119136,
1784866119704,watch2,82,82,0,0,playing,watch2,random_diff,上昇,watch2,True,5,c,1784866119495,
1784866120777,watch1,81,75,6,6,playing,watch2,random_diff,上昇,watch2,False,5,c,1784866120513,
1784866120777,watch2,83,82,1,1,playing,watch2,random_diff,上昇,watch2,True,5,c,1784866120732,
