timestamp,device_id,heartbeat,baseline,diff,current_turn
1788167905269,watch1,79.0,75.36363636363636,3.6363636363636402,watch1
1788167905269,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167905269,watch3,79.0,76.25,2.75,watch1
1788167905269,watch4,76.0,79.83333333333333,-3.8333333333333286,watch1
1788167906314,watch1,79.0,75.36363636363636,3.6363636363636402,watch1
1788167906314,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167906314,watch3,79.0,76.25,2.75,watch1
1788167906314,watch4,75.0,79.83333333333333,-4.833333333333329,watch1
1788167907316,watch1,79.0,75.36363636363636,3.6363636363636402,watch1
1788167907316,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167907316,watch3,79.0,76.25,2.75,watch1
1788167907316,watch4,75.0,79.83333333333333,-4.833333333333329,watch1
1788167908318,watch1,79.0,75.36363636363636,3.6363636363636402,watch1
1788167908318,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167908318,watch3,79.0,76.25,2.75,watch1
1788167908318,watch4,75.0,79.83333333333333,-4.833333333333329,watch1
1788167909320,watch1,79.0,75.36363636363636,3.6363636363636402,watch1
1788167909320,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167909320,watch3,78.0,76.25,1.75,watch1
1788167909320,watch4,75.0,79.83333333333333,-4.833333333333329,watch1
1788167910322,watch1,79.0,75.36363636363636,3.6363636363636402,watch1
1788167910322,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167910322,watch3,78.0,76.25,1.75,watch1
1788167910322,watch4,75.0,79.83333333333333,-4.833333333333329,watch1
1788167911324,watch1,79.0,75.36363636363636,3.6363636363636402,watch1
1788167911324,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167911324,watch3,78.0,76.25,1.75,watch1
1788167911324,watch4,75.0,79.83333333333333,-4.833333333333329,watch1
1788167912327,watch1,79.0,75.36363636363636,3.6363636363636402,watch1
1788167912327,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167912327,watch3,77.0,76.25,0.75,watch1
1788167912327,watch4,75.0,79.83333333333333,-4.833333333333329,watch1
1788167913332,watch1,79.0,75.36363636363636,3.6363636363636402,watch1
1788167913332,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167913332,watch3,76.0,76.25,-0.25,watch1
1788167913332,watch4,75.0,79.83333333333333,-4.833333333333329,watch1
1788167914336,watch1,79.0,75.36363636363636,3.6363636363636402,watch1
1788167914336,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167914336,watch3,75.0,76.25,-1.25,watch1
1788167914336,watch4,75.0,79.83333333333333,-4.833333333333329,watch1
1788167915339,watch1,79.0,75.36363636363636,3.6363636363636402,watch1
1788167915339,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167915339,watch3,75.0,76.25,-1.25,watch1
1788167915339,watch4,73.0,79.83333333333333,-6.833333333333329,watch1
1788167916341,watch1,79.0,75.36363636363636,3.6363636363636402,watch1
1788167916341,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167916341,watch3,73.0,76.25,-3.25,watch1
1788167916341,watch4,72.0,79.83333333333333,-7.833333333333329,watch1
1788167917343,watch1,79.0,75.36363636363636,3.6363636363636402,watch1
1788167917343,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167917343,watch3,78.0,76.25,1.75,watch1
1788167917343,watch4,72.0,79.83333333333333,-7.833333333333329,watch1
1788167918345,watch1,79.0,75.36363636363636,3.6363636363636402,watch2
1788167918345,watch2,76.0,74.66666666666667,1.3333333333333286,watch2
1788167918345,watch3,77.0,76.25,0.75,watch2
1788167918345,watch4,72.0,79.83333333333333,-7.833333333333329,watch2
1788167919368,watch1,79.0,75.36363636363636,3.6363636363636402,watch2
1788167919368,watch2,76.0,74.66666666666667,1.3333333333333286,watch2
1788167919368,watch3,73.0,76.25,-3.25,watch2
1788167919368,watch4,73.0,79.83333333333333,-6.833333333333329,watch2
1788167920370,watch1,79.0,75.36363636363636,3.6363636363636402,watch2
1788167920370,watch2,76.0,74.66666666666667,1.3333333333333286,watch2
1788167920370,watch3,73.0,76.25,-3.25,watch2
1788167920370,watch4,73.0,79.83333333333333,-6.833333333333329,watch2
1788167921372,watch1,79.0,75.36363636363636,3.6363636363636402,watch2
1788167921372,watch2,76.0,74.66666666666667,1.3333333333333286,watch2
1788167921372,watch3,73.0,76.25,-3.25,watch2
1788167921372,watch4,73.0,79.83333333333333,-6.833333333333329,watch2
1788167922452,watch1,79.0,75.36363636363636,3.6363636363636402,watch3
1788167922452,watch2,76.0,74.66666666666667,1.3333333333333286,watch3
1788167922452,watch3,73.0,76.25,-3.25,watch3
1788167922452,watch4,74.0,79.83333333333333,-5.833333333333329,watch3
1788167923459,watch1,79.0,75.36363636363636,3.6363636363636402,watch3
1788167923459,watch2,76.0,74.66666666666667,1.3333333333333286,watch3
1788167923459,watch3,72.0,76.25,-4.25,watch3
1788167923459,watch4,73.0,79.83333333333333,-6.833333333333329,watch3
1788167924464,watch1,79.0,75.36363636363636,3.6363636363636402,watch3
1788167924464,watch2,76.0,74.66666666666667,1.3333333333333286,watch3
1788167924464,watch3,72.0,76.25,-4.25,watch3
1788167924464,watch4,73.0,79.83333333333333,-6.833333333333329,watch3
1788167925869,watch1,79.0,75.36363636363636,3.6363636363636402,watch3
1788167925869,watch2,76.0,74.66666666666667,1.3333333333333286,watch3
1788167925869,watch3,72.0,76.25,-4.25,watch3
1788167925869,watch4,73.0,79.83333333333333,-6.833333333333329,watch3
1788167926893,watch1,79.0,75.36363636363636,3.6363636363636402,watch3
1788167926893,watch2,76.0,74.66666666666667,1.3333333333333286,watch3
1788167926893,watch3,71.0,76.25,-5.25,watch3
1788167926893,watch4,73.0,79.83333333333333,-6.833333333333329,watch3
1788167927916,watch1,79.0,75.36363636363636,3.6363636363636402,watch3
1788167927916,watch2,76.0,74.66666666666667,1.3333333333333286,watch3
1788167927916,watch3,71.0,76.25,-5.25,watch3
1788167927916,watch4,72.0,79.83333333333333,-7.833333333333329,watch3
1788167928934,watch1,79.0,75.36363636363636,3.6363636363636402,watch3
1788167928934,watch2,77.0,74.66666666666667,2.3333333333333286,watch3
1788167928934,watch3,71.0,76.25,-5.25,watch3
1788167928934,watch4,71.0,79.83333333333333,-8.833333333333329,watch3
1788167930038,watch1,79.0,75.36363636363636,3.6363636363636402,watch3
1788167930038,watch2,77.0,74.66666666666667,2.3333333333333286,watch3
1788167930038,watch3,71.0,76.25,-5.25,watch3
1788167930038,watch4,71.0,79.83333333333333,-8.833333333333329,watch3
1788167931045,watch1,70.0,75.36363636363636,-5.36363636363636,watch3
1788167931045,watch2,77.0,74.66666666666667,2.3333333333333286,watch3
1788167931045,watch3,70.0,76.25,-6.25,watch3
1788167931045,watch4,71.0,79.83333333333333,-8.833333333333329,watch3
1788167932048,watch1,70.0,75.36363636363636,-5.36363636363636,watch3
1788167932048,watch2,77.0,74.66666666666667,2.3333333333333286,watch3
1788167932048,watch3,70.0,76.25,-6.25,watch3
1788167932048,watch4,68.0,79.83333333333333,-11.833333333333329,watch3
1788167933050,watch1,70.0,75.36363636363636,-5.36363636363636,watch3
1788167933050,watch2,76.0,74.66666666666667,1.3333333333333286,watch3
1788167933050,watch3,70.0,76.25,-6.25,watch3
1788167933050,watch4,68.0,79.83333333333333,-11.833333333333329,watch3
1788167934052,watch1,70.0,75.36363636363636,-5.36363636363636,watch3
1788167934052,watch2,76.0,74.66666666666667,1.3333333333333286,watch3
1788167934052,watch3,69.0,76.25,-7.25,watch3
1788167934052,watch4,68.0,79.83333333333333,-11.833333333333329,watch3
1788167935058,watch1,70.0,75.36363636363636,-5.36363636363636,watch3
1788167935058,watch2,77.0,74.66666666666667,2.3333333333333286,watch3
1788167935058,watch3,70.0,76.25,-6.25,watch3
1788167935058,watch4,68.0,79.83333333333333,-11.833333333333329,watch3
1788167941272,watch1,70.0,75.36363636363636,-5.36363636363636,watch1
1788167941272,watch2,77.0,74.66666666666667,2.3333333333333286,watch1
1788167941272,watch3,70.0,76.25,-6.25,watch1
1788167941272,watch4,68.0,79.83333333333333,-11.833333333333329,watch1
1788167943534,watch1,70.0,75.36363636363636,-5.36363636363636,watch2
1788167943534,watch2,78.0,74.66666666666667,3.3333333333333286,watch2
1788167943534,watch3,71.0,76.25,-5.25,watch2
1788167943534,watch4,75.0,79.83333333333333,-4.833333333333329,watch2
1788167944538,watch1,70.0,75.36363636363636,-5.36363636363636,watch2
1788167944538,watch2,79.0,74.66666666666667,4.333333333333329,watch2
1788167944538,watch3,71.0,76.25,-5.25,watch2
1788167944538,watch4,71.0,79.83333333333333,-8.833333333333329,watch2
1788167945557,watch1,71.0,75.36363636363636,-4.36363636363636,watch2
1788167945557,watch2,79.0,74.66666666666667,4.333333333333329,watch2
1788167945557,watch3,70.0,76.25,-6.25,watch2
1788167945557,watch4,70.0,79.83333333333333,-9.833333333333329,watch2
1788167946564,watch1,71.0,75.36363636363636,-4.36363636363636,watch3
1788167946564,watch2,79.0,74.66666666666667,4.333333333333329,watch3
1788167946564,watch3,70.0,76.25,-6.25,watch3
1788167946564,watch4,69.0,79.83333333333333,-10.833333333333329,watch3
1788167947567,watch1,70.0,75.36363636363636,-5.36363636363636,watch3
1788167947567,watch2,79.0,74.66666666666667,4.333333333333329,watch3
1788167947567,watch3,70.0,76.25,-6.25,watch3
1788167947567,watch4,69.0,79.83333333333333,-10.833333333333329,watch3
1788167948571,watch1,70.0,75.36363636363636,-5.36363636363636,watch4
1788167948571,watch2,79.0,74.66666666666667,4.333333333333329,watch4
1788167948571,watch3,70.0,76.25,-6.25,watch4
1788167948571,watch4,69.0,79.83333333333333,-10.833333333333329,watch4
1788167949575,watch1,70.0,75.36363636363636,-5.36363636363636,watch4
1788167949575,watch2,79.0,74.66666666666667,4.333333333333329,watch4
1788167949575,watch3,70.0,76.25,-6.25,watch4
1788167949575,watch4,70.0,79.83333333333333,-9.833333333333329,watch4
1788167950577,watch1,70.0,75.36363636363636,-5.36363636363636,watch1
1788167950577,watch2,79.0,74.66666666666667,4.333333333333329,watch1
1788167950577,watch3,70.0,76.25,-6.25,watch1
1788167950577,watch4,70.0,79.83333333333333,-9.833333333333329,watch1
1788167951623,watch1,71.0,75.36363636363636,-4.36363636363636,watch1
1788167951623,watch2,79.0,74.66666666666667,4.333333333333329,watch1
1788167951623,watch3,71.0,76.25,-5.25,watch1
1788167951623,watch4,71.0,79.83333333333333,-8.833333333333329,watch1
1788167952626,watch1,71.0,75.36363636363636,-4.36363636363636,watch1
1788167952626,watch2,80.0,74.66666666666667,5.333333333333329,watch1
1788167952626,watch3,71.0,76.25,-5.25,watch1
1788167952626,watch4,71.0,79.83333333333333,-8.833333333333329,watch1
1788167953628,watch1,70.0,75.36363636363636,-5.36363636363636,watch1
1788167953628,watch2,80.0,74.66666666666667,5.333333333333329,watch1
1788167953628,watch3,71.0,76.25,-5.25,watch1
1788167953628,watch4,71.0,79.83333333333333,-8.833333333333329,watch1
1788167954631,watch1,70.0,75.36363636363636,-5.36363636363636,watch1
1788167954631,watch2,80.0,74.66666666666667,5.333333333333329,watch1
1788167954631,watch3,71.0,76.25,-5.25,watch1
1788167954631,watch4,71.0,79.83333333333333,-8.833333333333329,watch1
1788167955639,watch1,70.0,75.36363636363636,-5.36363636363636,watch1
1788167955639,watch2,80.0,74.66666666666667,5.333333333333329,watch1
1788167955639,watch3,71.0,76.25,-5.25,watch1
1788167955639,watch4,71.0,79.83333333333333,-8.833333333333329,watch1
1788167956642,watch1,70.0,75.36363636363636,-5.36363636363636,watch1
1788167956642,watch2,79.0,74.66666666666667,4.333333333333329,watch1
1788167956642,watch3,71.0,76.25,-5.25,watch1
1788167956642,watch4,72.0,79.83333333333333,-7.833333333333329,watch1
1788167957644,watch1,70.0,75.36363636363636,-5.36363636363636,watch1
1788167957644,watch2,79.0,74.66666666666667,4.333333333333329,watch1
1788167957644,watch3,71.0,76.25,-5.25,watch1
1788167957644,watch4,72.0,79.83333333333333,-7.833333333333329,watch1
1788167958647,watch1,71.0,75.36363636363636,-4.36363636363636,watch1
1788167958647,watch2,78.0,74.66666666666667,3.3333333333333286,watch1
1788167958647,watch3,71.0,76.25,-5.25,watch1
1788167958647,watch4,72.0,79.83333333333333,-7.833333333333329,watch1
1788167959649,watch1,71.0,75.36363636363636,-4.36363636363636,watch1
1788167959649,watch2,78.0,74.66666666666667,3.3333333333333286,watch1
1788167959649,watch3,71.0,76.25,-5.25,watch1
1788167959649,watch4,72.0,79.83333333333333,-7.833333333333329,watch1
1788167960652,watch1,72.0,75.36363636363636,-3.3636363636363598,watch1
1788167960652,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167960652,watch3,72.0,76.25,-4.25,watch1
1788167960652,watch4,73.0,79.83333333333333,-6.833333333333329,watch1
1788167961655,watch1,72.0,75.36363636363636,-3.3636363636363598,watch1
1788167961655,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167961655,watch3,72.0,76.25,-4.25,watch1
1788167961655,watch4,73.0,79.83333333333333,-6.833333333333329,watch1
1788167962692,watch1,72.0,75.36363636363636,-3.3636363636363598,watch1
1788167962692,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167962692,watch3,72.0,76.25,-4.25,watch1
1788167962692,watch4,73.0,79.83333333333333,-6.833333333333329,watch1
1788167963696,watch1,72.0,75.36363636363636,-3.3636363636363598,watch1
1788167963696,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167963696,watch3,73.0,76.25,-3.25,watch1
1788167963696,watch4,73.0,79.83333333333333,-6.833333333333329,watch1
1788167964698,watch1,73.0,75.36363636363636,-2.3636363636363598,watch1
1788167964698,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167964698,watch3,73.0,76.25,-3.25,watch1
1788167964698,watch4,75.0,79.83333333333333,-4.833333333333329,watch1
1788167965700,watch1,73.0,75.36363636363636,-2.3636363636363598,watch1
1788167965700,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167965700,watch3,73.0,76.25,-3.25,watch1
1788167965700,watch4,74.0,79.83333333333333,-5.833333333333329,watch1
1788167966703,watch1,73.0,75.36363636363636,-2.3636363636363598,watch1
1788167966703,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167966703,watch3,73.0,76.25,-3.25,watch1
1788167966703,watch4,74.0,79.83333333333333,-5.833333333333329,watch1
1788167967786,watch1,73.0,75.36363636363636,-2.3636363636363598,watch1
1788167967786,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167967786,watch3,72.0,76.25,-4.25,watch1
1788167967786,watch4,73.0,79.83333333333333,-6.833333333333329,watch1
1788167968804,watch1,73.0,75.36363636363636,-2.3636363636363598,watch1
1788167968804,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167968804,watch3,72.0,76.25,-4.25,watch1
1788167968804,watch4,72.0,79.83333333333333,-7.833333333333329,watch1
1788167969806,watch1,73.0,75.36363636363636,-2.3636363636363598,watch1
1788167969806,watch2,74.0,74.66666666666667,-0.6666666666666714,watch1
1788167969806,watch3,71.0,76.25,-5.25,watch1
1788167969806,watch4,71.0,79.83333333333333,-8.833333333333329,watch1
1788167972773,watch1,72.0,75.36363636363636,-3.3636363636363598,watch1
1788167972773,watch2,74.0,74.66666666666667,-0.6666666666666714,watch1
1788167972773,watch3,71.0,76.25,-5.25,watch1
1788167972773,watch4,71.0,79.83333333333333,-8.833333333333329,watch1
1788167984916,watch1,70.0,75.36363636363636,-5.36363636363636,watch1
1788167984916,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167984916,watch3,71.0,76.25,-5.25,watch1
1788167984916,watch4,69.0,79.83333333333333,-10.833333333333329,watch1
1788167985928,watch1,70.0,75.36363636363636,-5.36363636363636,watch1
1788167985928,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167985928,watch3,72.0,76.25,-4.25,watch1
1788167985928,watch4,70.0,79.83333333333333,-9.833333333333329,watch1
1788167986931,watch1,71.0,75.36363636363636,-4.36363636363636,watch1
1788167986931,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167986931,watch3,72.0,76.25,-4.25,watch1
1788167986931,watch4,71.0,79.83333333333333,-8.833333333333329,watch1
1788167987933,watch1,70.0,75.36363636363636,-5.36363636363636,watch1
1788167987933,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167987933,watch3,72.0,76.25,-4.25,watch1
1788167987933,watch4,71.0,79.83333333333333,-8.833333333333329,watch1
1788167988936,watch1,70.0,75.36363636363636,-5.36363636363636,watch1
1788167988936,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167988936,watch3,72.0,76.25,-4.25,watch1
1788167988936,watch4,71.0,79.83333333333333,-8.833333333333329,watch1
1788167989941,watch1,70.0,75.36363636363636,-5.36363636363636,watch1
1788167989941,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167989941,watch3,73.0,76.25,-3.25,watch1
1788167989941,watch4,70.0,79.83333333333333,-9.833333333333329,watch1
1788167990944,watch1,70.0,75.36363636363636,-5.36363636363636,watch1
1788167990944,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167990944,watch3,71.0,76.25,-5.25,watch1
1788167990944,watch4,70.0,79.83333333333333,-9.833333333333329,watch1
1788167991948,watch1,69.0,75.36363636363636,-6.36363636363636,watch1
1788167991948,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167991948,watch3,70.0,76.25,-6.25,watch1
1788167991948,watch4,70.0,79.83333333333333,-9.833333333333329,watch1
1788167992951,watch1,69.0,75.36363636363636,-6.36363636363636,watch1
1788167992951,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167992951,watch3,70.0,76.25,-6.25,watch1
1788167992951,watch4,67.0,79.83333333333333,-12.833333333333329,watch1
1788167993954,watch1,68.0,75.36363636363636,-7.36363636363636,watch1
1788167993954,watch2,76.0,74.66666666666667,1.3333333333333286,watch1
1788167993954,watch3,69.0,76.25,-7.25,watch1
1788167993954,watch4,67.0,79.83333333333333,-12.833333333333329,watch1
1788167994956,watch1,68.0,75.36363636363636,-7.36363636363636,watch1
1788167994956,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167994956,watch3,69.0,76.25,-7.25,watch1
1788167994956,watch4,66.0,79.83333333333333,-13.833333333333329,watch1
1788167995972,watch1,68.0,75.36363636363636,-7.36363636363636,watch1
1788167995972,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167995972,watch3,69.0,76.25,-7.25,watch1
1788167995972,watch4,66.0,79.83333333333333,-13.833333333333329,watch1
1788167996975,watch1,67.0,75.36363636363636,-8.36363636363636,watch1
1788167996975,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167996975,watch3,69.0,76.25,-7.25,watch1
1788167996975,watch4,66.0,79.83333333333333,-13.833333333333329,watch1
1788167997978,watch1,67.0,75.36363636363636,-8.36363636363636,watch1
1788167997978,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167997978,watch3,69.0,76.25,-7.25,watch1
1788167997978,watch4,67.0,79.83333333333333,-12.833333333333329,watch1
1788167998980,watch1,67.0,75.36363636363636,-8.36363636363636,watch1
1788167998980,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167998980,watch3,69.0,76.25,-7.25,watch1
1788167998980,watch4,68.0,79.83333333333333,-11.833333333333329,watch1
1788167999983,watch1,67.0,75.36363636363636,-8.36363636363636,watch1
1788167999983,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788167999983,watch3,69.0,76.25,-7.25,watch1
1788167999983,watch4,68.0,79.83333333333333,-11.833333333333329,watch1
1788168000987,watch1,67.0,75.36363636363636,-8.36363636363636,watch1
1788168000987,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788168000987,watch3,69.0,76.25,-7.25,watch1
1788168000987,watch4,67.0,79.83333333333333,-12.833333333333329,watch1
1788168001990,watch1,67.0,75.36363636363636,-8.36363636363636,watch1
1788168001990,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788168001990,watch3,69.0,76.25,-7.25,watch1
1788168001990,watch4,67.0,79.83333333333333,-12.833333333333329,watch1
1788168002993,watch1,67.0,75.36363636363636,-8.36363636363636,watch1
1788168002993,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788168002993,watch3,68.0,76.25,-8.25,watch1
1788168002993,watch4,67.0,79.83333333333333,-12.833333333333329,watch1
1788168004009,watch1,67.0,75.36363636363636,-8.36363636363636,watch1
1788168004009,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788168004009,watch3,68.0,76.25,-8.25,watch1
1788168004009,watch4,67.0,79.83333333333333,-12.833333333333329,watch1
1788168005013,watch1,67.0,75.36363636363636,-8.36363636363636,watch1
1788168005013,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788168005013,watch3,69.0,76.25,-7.25,watch1
1788168005013,watch4,68.0,79.83333333333333,-11.833333333333329,watch1
1788168007571,watch1,67.0,75.36363636363636,-8.36363636363636,watch1
1788168007571,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
1788168007571,watch3,68.0,76.25,-8.25,watch1
1788168007571,watch4,68.0,79.83333333333333,-11.833333333333329,watch1
1788168009167,watch1,67.0,75.36363636363636,-8.36363636363636,watch1
1788168009167,watch2,75.0,74.66666666666667,0.3333333333333286,watch1
