device_id,timestamp,heartbeat
watch2,1764735654729,64.0
watch2,1764735655708,65.0
watch2,1764735671465,68.0
watch2,1764735683435,63.0
watch2,1764735684450,64.0
watch2,1764736684561,67.0
watch2,1764736685558,68.0
watch2,1764736692581,75.0
watch2,1764736695556,73.0
watch2,1764736696560,72.0
watch2,1764736697558,73.0
watch2,1764736699574,72.0
watch2,1764736703568,71.0
watch2,1764736704576,70.0
watch2,1764736705584,69.0
watch2,1764736706592,67.0
watch2,1764747502688,70.0
watch2,1764747504714,71.0
watch2,1764747506712,70.0
watch2,1764747507695,71.0
watch2,1764747511694,70.0
watch2,1764747515726,71.0
watch2,1764747517742,72.0
watch2,1764747520738,71.0
watch2,1764747526750,70.0
watch2,1764747527760,71.0
watch2,1764747543789,72.0
watch2,1764747549801,71.0
watch2,1764747554808,70.0
watch2,1764747560827,69.0
watch2,1764747571601,68.0
watch2,1764747574609,67.0
watch2,1764747611195,68.0
watch2,1764747653202,67.0
watch2,1764747671271,66.0
watch2,1764747704148,65.0
watch2,1764747731156,67.0
watch2,1764747792060,72.0
watch2,1764747795263,71.0
