timestamp,device_id,heartbeat,baseline,diff,abs_diff,game_phase,current_turn,control_mode,random_extreme,target_watch,is_target,rpm,direction,source_timestamp,collapse,attackers,attack_count,attack_mode,challenge_direction,score,score_change,score_reason,series_id,game_number
1788328553838,watch2,68,66,2,2,playing,watch1,attack_challenge,,watch2,True,20,a,1788328553054,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328555057,watch1,69,67,2,2,playing,watch1,attack_challenge,,watch2,False,20,c,1788328554851,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328555057,watch2,69,66,3,3,playing,watch1,attack_challenge,,watch2,True,20,c,1788328554851,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328556305,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328555548,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328556305,watch2,69,66,3,3,playing,watch1,attack_challenge,,watch2,True,20,c,1788328555948,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328557749,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328556976,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328557749,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328557470,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328562629,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328558003,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328562629,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328559035,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328563909,watch1,67,67,0,0,playing,watch1,attack_challenge,,watch2,False,20,a,1788328563566,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328563909,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328563566,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328565151,watch1,67,67,0,0,playing,watch1,attack_challenge,,watch2,False,20,c,1788328564680,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328565151,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,c,1788328564680,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328566401,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328565922,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328566401,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328565524,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328568784,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328565922,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328568784,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328566951,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328570080,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328569040,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328570080,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328569912,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328571296,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328570945,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328571296,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328570945,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328572591,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328571998,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328572591,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328571998,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328573887,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328573084,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328573887,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328573530,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328575175,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,c,1788328575152,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328575175,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328573530,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328576455,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,c,1788328576253,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328576455,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,c,1788328575544,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328577892,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,c,1788328577275,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328577892,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328577559,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328579105,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,c,1788328578328,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328579105,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328577559,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328580356,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328579357,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328580356,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,a,1788328579570,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328581710,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328581455,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328581710,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328581589,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328584174,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328583539,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328584174,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328583539,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328585417,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328584804,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328585417,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328584598,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328586684,watch1,67,67,0,0,playing,watch1,attack_challenge,,watch2,False,20,c,1788328585849,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328586684,watch2,68,66,2,2,playing,watch1,attack_challenge,,watch2,True,20,c,1788328585610,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328587981,watch1,67,67,0,0,playing,watch1,attack_challenge,,watch2,False,20,c,1788328587187,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328587981,watch2,69,66,3,3,playing,watch1,attack_challenge,,watch2,True,20,c,1788328587609,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328589285,watch1,67,67,0,0,playing,watch1,attack_challenge,,watch2,False,20,c,1788328588264,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328589285,watch2,69,66,3,3,playing,watch1,attack_challenge,,watch2,True,20,c,1788328587609,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328590589,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328589982,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328590589,watch2,70,66,4,4,playing,watch1,attack_challenge,,watch2,True,20,a,1788328589628,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328591870,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328591393,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328591870,watch2,71,66,5,5,playing,watch1,attack_challenge,,watch2,True,20,a,1788328591614,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328593133,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328592447,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328593133,watch2,70,66,4,4,playing,watch1,attack_challenge,,watch2,True,20,a,1788328592654,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328594432,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328593650,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328594432,watch2,70,66,4,4,playing,watch1,attack_challenge,,watch2,True,20,a,1788328592654,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328595702,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328594681,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328595702,watch2,69,66,3,3,playing,watch1,attack_challenge,,watch2,True,20,c,1788328594681,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328596979,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328595933,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328596979,watch2,68,66,2,2,playing,watch1,attack_challenge,,watch2,True,20,c,1788328596649,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328598282,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328598030,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328598282,watch2,68,66,2,2,playing,watch1,attack_challenge,,watch2,True,20,c,1788328598030,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328599492,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328599083,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328599492,watch2,68,66,2,2,playing,watch1,attack_challenge,,watch2,True,20,c,1788328599083,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328600819,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328600142,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328600819,watch2,68,66,2,2,playing,watch1,attack_challenge,,watch2,True,20,a,1788328600142,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328602054,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328601235,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328602054,watch2,68,66,2,2,playing,watch1,attack_challenge,,watch2,True,20,a,1788328601235,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328603322,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328602287,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328603322,watch2,68,66,2,2,playing,watch1,attack_challenge,,watch2,True,20,a,1788328602287,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328604641,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328604449,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328604641,watch2,68,66,2,2,playing,watch1,attack_challenge,,watch2,True,20,a,1788328604449,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328605946,watch1,68,67,1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328605552,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328605946,watch2,69,66,3,3,playing,watch1,attack_challenge,,watch2,True,20,c,1788328604671,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328607253,watch1,70,67,3,3,playing,watch1,attack_challenge,,watch2,False,20,c,1788328606929,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328607253,watch2,69,66,3,3,playing,watch1,attack_challenge,,watch2,True,20,c,1788328606577,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328608469,watch1,70,67,3,3,playing,watch1,attack_challenge,,watch2,False,20,c,1788328606929,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328608469,watch2,70,66,4,4,playing,watch1,attack_challenge,,watch2,True,20,c,1788328607675,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328609700,watch1,71,67,4,4,playing,watch1,attack_challenge,,watch2,False,20,c,1788328608968,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328609700,watch2,72,66,6,6,playing,watch1,attack_challenge,,watch2,True,20,c,1788328609673,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328611127,watch1,71,67,4,4,playing,watch1,attack_challenge,,watch2,False,20,a,1788328610968,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328611127,watch2,72,66,6,6,playing,watch1,attack_challenge,,watch2,True,20,a,1788328610968,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328612429,watch1,71,67,4,4,playing,watch1,attack_challenge,,watch2,False,20,a,1788328612043,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328612429,watch2,72,66,6,6,playing,watch1,attack_challenge,,watch2,True,20,a,1788328612043,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328613674,watch1,71,67,4,4,playing,watch1,attack_challenge,,watch2,False,20,a,1788328613112,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328613674,watch2,71,66,5,5,playing,watch1,attack_challenge,,watch2,True,20,a,1788328612684,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328615109,watch1,70,67,3,3,playing,watch1,attack_challenge,,watch2,False,20,c,1788328614867,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328615109,watch2,70,66,4,4,playing,watch1,attack_challenge,,watch2,True,20,c,1788328613682,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328617082,watch1,70,67,3,3,playing,watch1,attack_challenge,,watch2,False,20,c,1788328616895,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328617082,watch2,70,66,4,4,playing,watch1,attack_challenge,,watch2,True,20,c,1788328616895,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328618345,watch1,70,67,3,3,playing,watch1,attack_challenge,,watch2,False,20,c,1788328617994,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328618345,watch2,70,66,4,4,playing,watch1,attack_challenge,,watch2,True,20,c,1788328617994,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328619601,watch1,70,67,3,3,playing,watch1,attack_challenge,,watch2,False,20,c,1788328619050,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328619601,watch2,69,66,3,3,playing,watch1,attack_challenge,,watch2,True,20,c,1788328618711,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328621050,watch1,70,67,3,3,playing,watch1,attack_challenge,,watch2,False,20,a,1788328620083,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328621050,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328620718,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328622340,watch1,69,67,2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328621401,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328622340,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,a,1788328621733,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328627062,watch1,67,67,0,0,playing,watch1,attack_challenge,,watch2,False,20,c,1788328626852,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328627062,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328622765,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328628374,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328627756,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328628374,watch2,63,66,-3,3,playing,watch1,attack_challenge,,watch2,True,20,c,1788328628092,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328629657,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328629156,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328629657,watch2,64,66,-2,2,playing,watch1,attack_challenge,,watch2,True,20,c,1788328628736,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328631105,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328630187,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328631105,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328630752,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328632399,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328632281,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328632399,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,a,1788328631777,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328633700,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328633320,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328633700,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,a,1788328633320,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328634961,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328634378,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328634961,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,a,1788328634378,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328636194,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328635434,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328636194,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,c,1788328635434,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328637467,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328636496,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328637467,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,c,1788328636496,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328642013,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328641925,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328642013,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328641925,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328643258,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328643054,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328643258,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328643054,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328644531,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328644120,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328644531,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328644120,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328645773,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328645179,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328645773,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328645179,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328647092,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328646279,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328647092,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,c,1788328646786,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328648324,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328647381,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328648324,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,c,1788328646786,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328649647,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328649542,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328649647,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,c,1788328649542,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328651093,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328650637,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328651093,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328650780,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328653106,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328652952,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328653106,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,a,1788328651956,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328654369,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328654029,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328654369,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,a,1788328654029,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328655711,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,c,1788328655401,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328655711,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,c,1788328655089,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328657122,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,c,1788328655401,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328657122,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328656798,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328658452,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,c,1788328658244,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328658452,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328658244,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328659706,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,c,1788328659298,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328659706,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328659298,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328660939,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328660392,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328660939,watch2,64,66,-2,2,playing,watch1,attack_challenge,,watch2,True,20,a,1788328659848,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328662178,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328661419,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328662178,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328661842,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328663524,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328662673,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328663524,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328661842,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328664786,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328664763,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328664786,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,a,1788328663846,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328666130,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,c,1788328665803,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328666130,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328664858,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328667612,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328667325,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328667612,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328666828,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328668918,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,c,1788328667325,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328668918,watch2,67,66,1,1,playing,watch1,attack_challenge,,watch2,True,20,c,1788328667884,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328670253,watch1,66,67,-1,1,playing,watch1,attack_challenge,,watch2,False,20,a,1788328670153,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328670253,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,a,1788328669081,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328671578,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328671348,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328671578,watch2,66,66,0,0,playing,watch1,attack_challenge,,watch2,True,20,a,1788328671348,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328672915,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328672414,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328672915,watch2,65,66,-1,1,playing,watch1,attack_challenge,,watch2,True,20,a,1788328672870,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328674272,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,a,1788328673519,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328674272,watch2,64,66,-2,2,playing,watch1,attack_challenge,,watch2,True,20,a,1788328673877,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328675509,watch1,65,67,-2,2,playing,watch1,attack_challenge,,watch2,False,20,c,1788328674551,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328675509,watch2,64,66,-2,2,playing,watch1,attack_challenge,,watch2,True,20,c,1788328673877,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328676870,watch1,64,67,-3,3,playing,watch1,attack_challenge,,watch2,False,20,c,1788328676309,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328676870,watch2,64,66,-2,2,playing,watch1,attack_challenge,,watch2,True,20,c,1788328676748,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328678140,watch1,64,67,-3,3,playing,watch1,attack_challenge,,watch2,False,20,c,1788328677779,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328678140,watch2,63,66,-3,3,playing,watch1,attack_challenge,,watch2,True,20,c,1788328676888,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328679378,watch1,64,67,-3,3,playing,watch1,attack_challenge,,watch2,False,20,c,1788328678816,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328679378,watch2,63,66,-3,3,playing,watch1,attack_challenge,,watch2,True,20,c,1788328678816,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328680635,watch1,64,67,-3,3,playing,watch1,attack_challenge,,watch2,False,20,a,1788328679929,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328680635,watch2,63,66,-3,3,playing,watch1,attack_challenge,,watch2,True,20,a,1788328679929,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328681930,watch1,63,67,-4,4,playing,watch1,attack_challenge,,watch2,False,20,a,1788328680877,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328681930,watch2,63,66,-3,3,playing,watch1,attack_challenge,,watch2,True,20,a,1788328680996,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328683248,watch1,63,67,-4,4,playing,watch1,attack_challenge,,watch2,False,20,a,1788328682183,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328683248,watch2,62,66,-4,4,playing,watch1,attack_challenge,,watch2,True,20,a,1788328682183,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328684556,watch1,63,67,-4,4,playing,watch1,attack_challenge,,watch2,False,20,a,1788328684401,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328684556,watch2,62,66,-4,4,playing,watch1,attack_challenge,,watch2,True,20,a,1788328684401,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328685854,watch1,63,67,-4,4,playing,watch1,attack_challenge,,watch2,False,20,c,1788328685469,,,0,attack_challenge,up,0,,,20260902_144615,1
1788328685854,watch2,62,66,-4,4,playing,watch1,attack_challenge,,watch2,True,20,c,1788328685469,,,0,attack_challenge,up,0,,,20260902_144615,1
