device_id,timestamp,heartbeat
watch1,1764569637970,106.0
watch1,1764569639068,103.0
watch1,1764569640078,100.0
watch1,1764569644530,94.0
watch1,1764569645591,88.0
watch1,1764569647599,75.0
watch1,1764569650620,74.0
watch1,1764569651636,73.0
watch1,1764569652659,72.0
watch1,1764569653668,71.0
watch1,1764569656680,70.0
watch1,1764569659694,69.0
watch1,1764569660709,70.0
